player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Marquise Brown,BrowMa04,receiving,BAL,6,6,69,1,4,48,8,21,3.5,8,0,NA,0,0,0,154.2,202109130rai
Sammy Watkins,WatkSa00,receiving,BAL,8,4,96,0,4,63,15.8,33,8.3,11.3,0,NA,2,25,0,93.7,202109130rai
Mark Andrews,AndrMa00,receiving,BAL,5,3,20,0,1,19,6.3,1,0.3,7.6,0,NA,0,0,0,68.7,202109130rai
Ty'Son Williams,WillTy01,receiving,BAL,4,3,29,0,1,-2,-0.7,31,10.3,0,0,NA,0,0,0,94.8,202109130rai
Patrick Ricard,RicaPa00,receiving,BAL,3,2,15,0,1,9,4.5,6,3,3.3,0,NA,0,0,0,78.5,202109130rai
Devin Duvernay,DuveDe00,receiving,BAL,2,1,6,0,NA,-3,-3,9,9,16,0,NA,0,0,0,56.2,202109130rai
Josh Oliver,OlivJo00,receiving,BAL,1,0,0,0,NA,0,NA,0,NA,14,0,NA,0,0,0,39.6,202109130rai
Darren Waller,WallDa01,receiving,LVR,19,10,105,1,4,65,6.5,40,4,10.7,1,10,2,10.5,0,86.5,202109130rai
Hunter Renfrow,RenfHu00,receiving,LVR,9,6,70,0,3,26,4.3,44,7.3,6.9,1,6,1,11.1,0,90,202109130rai
Kenyan Drake,DrakKe00,receiving,LVR,5,5,59,0,2,13,2.6,46,9.2,2.6,2,2.5,0,0,0,115.8,202109130rai
Bryan Edwards,EdwaBr01,receiving,LVR,5,4,81,0,4,69,17.3,12,3,19.4,0,NA,0,0,0,118.7,202109130rai
Alec Ingold,IngoAl01,receiving,LVR,4,4,22,0,NA,12,3,10,2.5,3,0,NA,0,0,0,89.6,202109130rai
Zay Jones,JoneZa00,receiving,LVR,2,2,46,1,2,41,20.5,5,2.5,20.5,0,NA,0,0,0,158.3,202109130rai
Henry Ruggs III,RuggHe00,receiving,LVR,5,2,46,0,2,38,19,8,4,19.8,0,NA,1,20,0,73.7,202109130rai
Josh Jacobs,JacoJo01,receiving,LVR,2,1,6,0,0,2,2,4,4,4,0,NA,1,50,0,56.2,202109130rai
Willie Snead,SneaWi00,receiving,LVR,1,0,0,0,NA,0,NA,0,NA,5,0,NA,0,0,1,0,202109130rai
