player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
CeeDee Lamb,LambCe00,receiving,DAL,13,7,89,0,4,46,6.6,43,6.1,9.9,2,3.5,0,0,1,43.4,202112020nor
Michael Gallup,GallMi00,receiving,DAL,9,5,36,1,2,30,6,6,1.2,13.2,0,NA,0,0,0,102.1,202112020nor
Dalton Schultz,SchuDa00,receiving,DAL,5,5,43,0,2,31,6.2,12,2.4,6.2,0,NA,0,0,0,102.5,202112020nor
Amari Cooper,CoopAm00,receiving,DAL,2,2,41,0,1,20,10,21,10.5,10,0,NA,0,0,0,118.7,202112020nor
Ezekiel Elliott,ElliEz00,receiving,DAL,3,2,2,0,0,-1,-0.5,3,1.5,3,0,NA,0,0,0,70.1,202112020nor
Noah Brown,BrowNo00,receiving,DAL,3,2,14,0,NA,10,5,4,2,7.3,0,NA,0,0,0,77.1,202112020nor
Tony Pollard,PollTo00,receiving,DAL,4,2,3,0,0,0,0,3,1.5,-0.5,0,NA,0,0,0,56.2,202112020nor
Malik Turner,TurnMa00,receiving,DAL,1,1,10,0,1,9,9,1,1,9,0,NA,0,0,0,108.3,202112020nor
Deonte Harris,HarrDe07,receiving,NOR,8,4,96,1,2,23,5.8,73,18.3,6.1,1,4,2,25,2,93.7,202112020nor
Ty Montgomery,MontTy01,receiving,NOR,7,4,9,0,1,-5,-1.3,14,3.5,-1.6,0,NA,1,14.3,0,62.2,202112020nor
Nick Vannett,VannNi00,receiving,NOR,4,3,48,0,2,0,0,48,16,3.8,0,NA,0,0,0,114.6,202112020nor
Lil'Jordan Humphrey,HumpLi01,receiving,NOR,2,2,49,1,2,31,15.5,18,9,15.5,0,NA,0,0,0,158.3,202112020nor
Tre'Quan Smith,SmitTr03,receiving,NOR,7,2,15,0,1,14,7,1,0.5,12,0,NA,0,0,1,0,202112020nor
Juwan Johnson,JohnJu02,receiving,NOR,1,1,27,0,1,25,25,2,2,25,0,NA,0,0,0,118.7,202112020nor
Mark Ingram,IngrMa01,receiving,NOR,2,1,-2,0,NA,-6,-6,4,4,-4,0,NA,0,0,0,56.2,202112020nor
Garrett Griffin,GrifGa00,receiving,NOR,1,1,9,0,NA,3,3,6,6,3,0,NA,0,0,0,104.2,202112020nor
Marquez Callaway,CallMa01,receiving,NOR,4,1,13,0,1,6,6,7,7,13.8,0,NA,0,0,0,40.6,202112020nor
Kenny Stills,StilKe00,receiving,NOR,5,0,0,0,NA,0,NA,0,NA,8,0,NA,0,0,1,0,202112020nor
