player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Alex Smith,SmitAl03,passing,WAS,23,39,275,12,28.6,355,9.1,156,6.8,4,119,5.2,2,5.3%,9,23.7%,3,9,11,1,15,35.7%,0,NA,201810080nor
Drew Brees,BreeDr00,passing,NOR,26,29,363,15,48.4,160,5.5,158,6.1,5.4,205,7.9,0,0.0%,1,3.6%,2,8,2,1,5,15.6%,1,2,201810080nor
