player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
A.J. Bouye,BouyA.00,defense,DEN,0,5,4,80.0%,48,12,9.6,0,106.7,4.6,17,31,0,0,0,0,0,6,1,14.3%,202011150rai
Justin Simmons,SimmJu00,defense,DEN,0,4,3,75.0%,50,16.7,12.5,0,116.7,14.3,44,6,0,0,0,0,0,9,0,0.0%,202011150rai
Josey Jewell,JeweJo00,defense,DEN,0,3,3,100.0%,21,7,7,0,95.8,1,3,18,1,0,0,0,0,10,0,0.0%,202011150rai
Alexander Johnson,JohnAl01,defense,DEN,0,3,3,100.0%,18,6,6,0,91.7,1.7,5,13,0,0,0,0,0,14,1,6.7%,202011150rai
Bryce Callahan,CallBr00,defense,DEN,0,6,3,50.0%,9,3,1.5,0,56.2,15.5,7,2,0,0,0,0,0,3,1,25.0%,202011150rai
Essang Bassey,BassEs01,defense,DEN,0,2,2,100.0%,24,12,12,0,116.7,8.5,17,7,0,0,0,0,0,2,1,33.3%,202011150rai
Kareem Jackson,JackKa99,defense,DEN,0,3,1,33.3%,25,25,8.3,0,64.6,12.7,7,18,1,0,0,0,0,5,0,0.0%,202011150rai
Bradley Chubb,ChubBr00,defense,DEN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,1,1,1,50.0%,202011150rai
DeShawn Williams,WillDe04,defense,DEN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,202011150rai
Malik Reed,ReedMa01,defense,DEN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0.0%,202011150rai
Sylvester Williams,WillSy00,defense,DEN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,2,66.7%,202011150rai
Josh Watson,WatsJo00,defense,DEN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,1,25.0%,202011150rai
Trayvon Mullen,MullTr00,defense,LVR,0,14,8,57.1%,114,14.3,8.1,1,107.4,9.6,96,18,0,0,0,0,0,7,0,0.0%,202011150rai
Nicholas Morrow,MorrNi00,defense,LVR,0,11,7,63.6%,50,7.1,4.5,0,74.1,4.5,33,17,2,0,2,1,3,5,1,16.7%,202011150rai
Johnathan Abram,AbraJo01,defense,LVR,0,4,4,100.0%,50,12.5,12.5,0,118.7,11.5,46,4,9,0,2,0,2,5,1,16.7%,202011150rai
Nick Kwiatkoski,KwiaNi00,defense,LVR,1,9,4,44.4%,48,12,5.3,0,21.8,7.1,30,18,0,0,0,0,0,8,1,11.1%,202011150rai
Lamarcus Joyner,JoynLa00,defense,LVR,0,7,3,42.9%,39,13,5.6,0,61,9.4,23,16,0,0,0,0,0,5,0,0.0%,202011150rai
Nevin Lawson,LawsNe00,defense,LVR,0,4,2,50.0%,19,9.5,4.8,0,63.5,9.8,18,1,0,0,0,0,0,1,0,0.0%,202011150rai
Erik Harris,HarrEr00,defense,LVR,0,3,1,33.3%,26,26,8.7,0,66,15.7,24,2,0,0,0,0,0,6,0,0.0%,202011150rai
Damon Arnette,ArneDa00,defense,LVR,0,3,1,33.3%,9,9,3,0,42.4,20.7,8,1,0,0,0,0,0,0,2,100.0%,202011150rai
Raekwon McMillan,McMiRa02,defense,LVR,0,1,1,100.0%,17,17,17,0,118.7,17,17,0,1,0,0,0,0,0,1,100.0%,202011150rai
Jeff Heath,HeatJe00,defense,LVR,2,2,1,50.0%,1,1,0.5,0,16.7,5.5,1,0,0,0,0,0,0,1,0,0.0%,202011150rai
Maxx Crosby,CrosMa00,defense,LVR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,3,3,1,25.0%,202011150rai
Carl Nassib,NassCa00,defense,LVR,1,1,0,0.0%,NA,NA,0,NA,0,5,NA,NA,0,2,0,0,2,0,0,NA,202011150rai
Clelin Ferrell,FerrCl00,defense,LVR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,1,1,50.0%,202011150rai
David Irving,IrviDa00,defense,LVR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,202011150rai
Arden Key,KeyxAr00,defense,LVR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,2,0,0.0%,202011150rai
Maliek Collins,CollMa00,defense,LVR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0.0%,202011150rai
Johnathan Hankins,HankJo00,defense,LVR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,50.0%,202011150rai
Kendal Vickers,VickKe00,defense,LVR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,100.0%,202011150rai
