player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Davante Adams,AdamDa01,receiving,GNB,17,14,156,2,8,113,8.1,43,3.1,9.6,1,14,0,0,0,144.1,202009130min
Aaron Jones,JoneAa00,receiving,GNB,6,4,10,0,0,-10,-2.5,20,5,0.5,2,2,0,0,0,70.1,202009130min
Allen Lazard,LazaAl00,receiving,GNB,4,4,63,1,3,41,10.3,22,5.5,10.3,0,NA,0,0,0,158.3,202009130min
Marquez Valdes-Scantling,ValdMa00,receiving,GNB,6,4,96,1,3,74,18.5,22,5.5,21.5,0,NA,2,33.3,0,149.3,202009130min
Jamaal Williams,WillJa06,receiving,GNB,4,4,21,0,1,-6,-1.5,27,6.8,-1.5,1,4,0,0,0,88.5,202009130min
Josiah Deguara,DeguJo00,receiving,GNB,2,1,12,0,1,1,1,11,11,12,0,NA,0,0,0,68.7,202009130min
Tyler Ervin,ErviTy00,receiving,GNB,1,1,6,0,1,-4,-4,10,10,-4,0,NA,0,0,0,91.7,202009130min
Jace Sternberger,SterJa00,receiving,GNB,1,0,0,0,NA,0,NA,0,NA,33,0,NA,0,0,0,39.6,202009130min
Adam Thielen,ThieAd00,receiving,MIN,8,6,110,2,5,108,18,2,0.3,17.9,0,NA,0,0,1,116.7,202009130min
Alexander Mattison,MattAl01,receiving,MIN,4,4,30,0,2,12,3,18,4.5,3,1,4,0,0,0,97.9,202009130min
Olabisi Johnson,JohnOl00,receiving,MIN,4,3,56,0,2,31,10.3,25,8.3,10.5,1,3,0,0,0,116.7,202009130min
Justin Jefferson,JeffJu00,receiving,MIN,3,2,26,0,1,6,3,20,10,3.3,0,NA,1,33.3,0,93.7,202009130min
Kyle Rudolph,RudoKy00,receiving,MIN,2,2,28,0,1,22,11,6,3,11,0,NA,0,0,0,118.7,202009130min
Dalvin Cook,CookDa01,receiving,MIN,2,1,-2,0,0,-3,-3,1,1,-4,0,NA,1,50,0,56.2,202009130min
Irv Smith Jr.,SmitIr01,receiving,MIN,1,1,11,0,1,11,11,0,0,11,0,NA,0,0,0,112.5,202009130min
Tajae Sharpe,SharTa00,receiving,MIN,1,0,0,0,NA,0,NA,0,NA,35,0,NA,0,0,0,39.6,202009130min
