player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Nick Foles,FoleNi00,passing,PHI,24,31,270,9,29,234,7.5,149,6.2,4.8,121,5,2,6.7%,1,3.3%,0,4,2,2,4,12.5%,1,2,201812160ram
Jared Goff,GoffJa00,passing,LAR,35,53,339,18,32.7,349,6.6,151,4.3,2.8,188,5.4,1,2.0%,10,20.0%,2,8,2,6,10,17.5%,2,5.5,201812160ram
Johnny Hekker,HekkJo00,passing,LAR,0,1,0,NA,NA,7,7,0,NA,0,0,NA,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,201812160ram
