player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Tyler Lockett,LockTy00,receiving,SEA,9,5,66,0,2,40,8,26,5.2,17.3,0,NA,0,0,0,78.9,202011150ram
Freddie Swain,SwaiFr00,receiving,SEA,4,3,37,0,2,9,3,28,9.3,8.3,0,NA,0,0,0,103.1,202011150ram
Travis Homer,HomeTr00,receiving,SEA,3,3,19,0,1,0,0,19,6.3,0,0,NA,0,0,0,93.1,202011150ram
DeeJay Dallas,DallDe00,receiving,SEA,3,2,23,0,2,-3,-1.5,26,13,-1,0,NA,0,0,0,89.6,202011150ram
Greg Olsen,OlseGr00,receiving,SEA,4,2,33,0,2,25,12.5,8,4,9.8,0,NA,0,0,1,38.5,202011150ram
David Moore,MoorDa03,receiving,SEA,3,2,16,0,NA,1,0.5,15,7.5,1.7,0,NA,1,33.3,0,79.9,202011150ram
D.K. Metcalf,MetcDK00,receiving,SEA,4,2,28,0,2,24,12,4,2,19.3,0,NA,0,0,0,72.9,202011150ram
Alex Collins,CollAl00,receiving,SEA,2,1,4,0,0,3,3,1,1,5.5,0,NA,0,0,0,56.2,202011150ram
Will Dissly,DissWi00,receiving,SEA,2,1,16,0,1,1,1,15,15,11.5,0,NA,0,0,1,37.5,202011150ram
Jacob Hollister,HollJa03,receiving,SEA,1,1,6,0,1,5,5,1,1,5,0,NA,0,0,0,91.7,202011150ram
Josh Reynolds,ReynJo00,receiving,LAR,10,8,94,0,5,58,7.3,36,4.5,10.1,0,NA,1,10,0,105.8,202011150ram
Robert Woods,WoodRo02,receiving,LAR,6,5,33,0,2,0,0,33,6.6,2.3,0,NA,0,0,0,89.6,202011150ram
Cooper Kupp,KuppCo00,receiving,LAR,7,5,50,0,1,30,6,20,4,8.6,0,NA,0,0,0,91.4,202011150ram
Tyler Higbee,HigbTy00,receiving,LAR,6,3,60,0,2,32,10.7,28,9.3,12.7,0,NA,1,16.7,0,85.4,202011150ram
Gerald Everett,EverGe00,receiving,LAR,3,2,27,0,2,17,8.5,10,5,7.7,0,NA,1,33.3,0,95.1,202011150ram
Malcolm Brown,BrowMa03,receiving,LAR,2,2,18,0,2,-6,-3,24,12,-3,0,NA,0,0,0,104.2,202011150ram
Van Jefferson,JeffVa00,receiving,LAR,1,1,15,0,1,14,14,1,1,14,0,NA,0,0,0,118.7,202011150ram
Darrell Henderson,HendDa00,receiving,LAR,1,1,5,0,0,-5,-5,10,10,-5,0,NA,0,0,0,87.5,202011150ram
