player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Aaron Rodgers,RodgAa00,passing,GNB,37,55,442,19,32.2,383,7,196,5.3,3.6,246,6.6,2,3.8%,9,17.3%,4,17,6,4,14,22.6%,3,10.7,201812230nyj
Sam Darnold,DarnSa00,passing,NYJ,24,35,341,18,48.6,371,10.6,211,8.8,6,130,5.4,1,3.0%,5,15.2%,2,11,5,0,7,18.4%,1,1,201812230nyj
