player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Darren Waller,WallDa01,receiving,LVR,7,5,48,1,3,10,2,38,7.6,5.7,1,5,0,0,1,90.2,202010110kan
Jalen Richard,RichJa01,receiving,LVR,5,4,26,0,1,0,0,26,6.5,0.4,0,NA,0,0,0,88.3,202010110kan
Nelson Agholor,AghoNe00,receiving,LVR,2,2,67,1,2,39,19.5,28,14,19.5,0,NA,0,0,0,158.3,202010110kan
Jason Witten,WittJa00,receiving,LVR,2,2,6,0,1,-1,-0.5,7,3.5,-0.5,0,NA,0,0,0,79.2,202010110kan
Henry Ruggs III,RuggHe00,receiving,LVR,3,2,118,1,2,79,39.5,39,19.5,30.7,0,NA,0,0,0,149.3,202010110kan
Alec Ingold,IngoAl01,receiving,LVR,4,2,25,0,2,15,7.5,10,5,11.8,0,NA,0,0,0,69.8,202010110kan
Josh Jacobs,JacoJo01,receiving,LVR,3,2,8,0,0,-5,-2.5,13,6.5,0.3,1,2,1,33.3,0,70.1,202010110kan
Devontae Booker,BookDe00,receiving,LVR,1,1,5,0,0,3,3,2,2,3,0,NA,0,0,0,87.5,202010110kan
Hunter Renfrow,RenfHu00,receiving,LVR,2,1,42,0,1,25,25,17,17,12.5,0,NA,0,0,0,95.8,202010110kan
Zay Jones,JoneZa00,receiving,LVR,1,1,2,0,NA,1,1,1,1,1,0,NA,0,0,0,79.2,202010110kan
Rico Gafford,GaffRi00,receiving,LVR,1,0,0,0,NA,0,NA,0,NA,22,0,NA,0,0,0,39.6,202010110kan
Travis Kelce,KelcTr00,receiving,KAN,12,8,108,1,5,61,7.6,47,5.9,9,0,NA,0,0,1,88.2,202010110kan
Tyreek Hill,HillTy00,receiving,KAN,6,3,78,0,3,71,23.7,7,2.3,30.7,2,1.5,0,0,0,95.8,202010110kan
Clyde Edwards-Helaire,EdwaCl00,receiving,KAN,8,3,40,0,2,10,3.3,30,10,1.9,3,1,0,0,0,54.2,202010110kan
Demarcus Robinson,RobiDe01,receiving,KAN,4,2,2,0,NA,-4,-2,6,3,10.3,0,NA,0,0,0,56.2,202010110kan
Mecole Hardman,HardMe00,receiving,KAN,3,2,50,0,2,5,2.5,45,22.5,5,0,NA,0,0,0,109.7,202010110kan
Sammy Watkins,WatkSa00,receiving,KAN,2,2,24,1,2,25,12.5,-1,-0.5,12.5,0,NA,0,0,0,156.2,202010110kan
Byron Pringle,PrinBy00,receiving,KAN,1,1,23,0,1,10,10,13,13,10,0,NA,0,0,0,118.7,202010110kan
Darrel Williams,WillDa10,receiving,KAN,5,1,15,0,NA,1,1,14,14,-1.6,0,NA,0,0,0,39.6,202010110kan
Nick Keizer,KeizNi00,receiving,KAN,1,0,0,0,NA,0,NA,0,NA,27,0,NA,1,100,0,39.6,202010110kan
