player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Taywan Taylor,TaylTa00,receiving,TEN,5,4,30,0,2,19,4.8,11,2.8,6.4,0,NA,0,0,0,91.7,201809230jax
Dion Lewis,LewiDi00,receiving,TEN,3,3,14,0,0,-9,-3,23,7.7,-3,1,3,0,0,0,86.1,201809230jax
Corey Davis,DaviCo03,receiving,TEN,4,2,34,0,2,9,4.5,25,12.5,6.8,2,1,1,25,0,79.2,201809230jax
Darius Jennings,JennDa00,receiving,TEN,1,1,7,0,NA,7,7,0,0,7,0,NA,0,0,0,95.8,201809230jax
Rishard Matthews,MattRi00,receiving,TEN,2,1,3,0,NA,3,3,0,0,4.5,0,NA,0,0,0,56.2,201809230jax
Luke Stocker,StocLu00,receiving,TEN,2,1,11,0,1,3,3,8,8,2.5,0,NA,0,0,0,66.7,201809230jax
Jonnu Smith,SmitJo01,receiving,TEN,2,1,9,0,1,9,9,0,0,3.5,0,NA,0,0,0,62.5,201809230jax
Derrick Henry,HenrDe00,receiving,TEN,1,0,0,0,0,0,NA,0,NA,-2,0,NA,0,0,0,39.6,201809230jax
Tajae Sharpe,SharTa00,receiving,TEN,1,0,0,0,0,0,NA,0,NA,13,0,NA,1,100,0,39.6,201809230jax
T.J. Yeldon,YeldT.00,receiving,JAX,7,6,46,0,0,2,0.3,44,7.3,0,1,6,0,0,0,94,201809230jax
Keelan Cole,ColeKe00,receiving,JAX,9,5,40,0,1,21,4.2,19,3.8,6.2,0,NA,2,22.2,0,66.9,201809230jax
Dede Westbrook,WestDe00,receiving,JAX,4,3,31,0,3,4,1.3,27,9,4.3,1,3,0,0,0,96.9,201809230jax
Austin Seferian-Jenkins,SefeAu00,receiving,JAX,5,3,18,0,1,10,3.3,8,2.7,4.4,0,NA,0,0,0,67.1,201809230jax
Donte Moncrief,MoncDo00,receiving,JAX,3,2,16,0,1,10,5,6,3,9,0,NA,0,0,0,79.9,201809230jax
Tommy Bohanon,BohaTo00,receiving,JAX,2,1,5,0,NA,2,2,3,3,12.5,0,NA,0,0,0,56.2,201809230jax
Corey Grant,GranCo00,receiving,JAX,2,1,-1,0,NA,-1,-1,0,0,-0.5,0,NA,0,0,0,56.2,201809230jax
James O'Shaughnessy,O'ShJa00,receiving,JAX,1,0,0,0,NA,0,NA,0,NA,-6,0,NA,0,0,0,39.6,201809230jax
DJ Chark,CharDJ00,receiving,JAX,1,0,0,0,NA,0,NA,0,NA,4,0,NA,1,100,0,39.6,201809230jax
