player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Russell Wilson,WilsRu00,passing,SEA,18,23,254,12,46.2,231,10,142,7.9,6.2,112,6.2,0,0.0%,2,9.5%,3,4,1,2,6,21.4%,2,6.5,202109120clt
Carson Wentz,WentCa00,passing,IND,25,38,251,14,34.1,216,5.7,103,4.1,2.7,148,5.9,2,5.7%,6,17.1%,3,11,7,4,14,31.8%,3,7.7,202109120clt
