player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Lamar Jackson,JackLa00,passing,BAL,19,28,161,8,24.2,216,7.7,97,5.1,3.5,64,3.4,1,3.6%,3,10.7%,5,9,1,1,7,18.4%,5,5.2,201910060pit
Mason Rudolph,RudoMa00,passing,PIT,13,20,131,5,23.8,221,11.1,74,5.7,3.7,57,4.4,0,0.0%,5,26.3%,1,8,2,1,4,19.0%,0,NA,201910060pit
Devlin Hodges,HodgDe00,passing,PIT,7,9,68,4,44.4,47,5.2,51,7.3,5.7,17,2.4,1,11.1%,1,11.1%,0,5,0,0,0,0.0%,1,21,201910060pit
Jaylen Samuels,SamuJa00,passing,PIT,1,2,4,0,0,0,0,-4,-4,-2,8,8,0,0.0%,1,50.0%,0,1,0,1,1,50.0%,0,NA,201910060pit
