player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Josh Jacobs,JacoJo01,rushing,LVR,15,89,6,28,1.9,61,4.1,1,15,202101030den
Devontae Booker,BookDe00,rushing,LVR,5,16,1,8,1.6,8,1.6,0,NA,202101030den
Derek Carr,CarrDe02,rushing,LVR,2,1,1,0,0,1,0.5,0,NA,202101030den
Henry Ruggs III,RuggHe00,rushing,LVR,1,0,0,0,0,0,0,0,NA,202101030den
Melvin Gordon,GordMe00,rushing,DEN,26,93,3,40,1.5,53,2,0,NA,202101030den
Royce Freeman,FreeRo00,rushing,DEN,2,21,1,13,6.5,8,4,0,NA,202101030den
Drew Lock,LockDr00,rushing,DEN,2,7,1,5,2.5,2,1,0,NA,202101030den
LeVante Bellamy,BellLe02,rushing,DEN,1,0,NA,0,0,0,0,0,NA,202101030den
Diontae Spencer,SpenDi00,rushing,DEN,1,1,NA,0,0,1,1,0,NA,202101030den
