player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Kenny Golladay,GollKe00,receiving,DET,8,7,146,0,5,128,18.3,18,2.6,16.3,0,NA,0,0,0,118.7,201812160buf
Levine Toilolo,ToilLe00,receiving,DET,4,4,28,0,1,24,6,4,1,6,0,NA,0,0,0,95.8,201812160buf
Brandon Powell,PoweBr00,receiving,DET,3,3,11,0,NA,-9,-3,20,6.7,-3,0,NA,0,0,0,81.9,201812160buf
Zach Zenner,ZennZa00,receiving,DET,4,3,0,0,0,-5,-1.7,5,1.7,0.3,0,NA,0,0,0,77.1,201812160buf
Andy Jones,JoneAn01,receiving,DET,2,2,9,1,1,6,3,3,1.5,3,0,NA,0,0,0,125,201812160buf
Theo Riddick,RiddTh00,receiving,DET,3,2,9,0,0,-3,-1.5,12,6,0.3,0,NA,0,0,0,70.1,201812160buf
T.J. Jones,JoneT.00,receiving,DET,3,1,5,0,NA,3,3,2,2,13.7,1,1,0,0,0,42.4,201812160buf
LeGarrette Blount,BlouLe00,receiving,DET,1,0,0,0,NA,0,NA,0,NA,1,0,NA,0,0,0,39.6,201812160buf
Isaiah McKenzie,McKeIs00,receiving,BUF,7,6,53,0,4,32,5.3,21,3.5,5.7,0,NA,0,0,0,98.2,201812160buf
Robert Foster,FostRo01,receiving,BUF,5,4,108,1,4,82,20.5,26,6.5,24.6,0,NA,0,0,0,158.3,201812160buf
Jason Croom,CrooJa00,receiving,BUF,1,1,25,0,1,22,22,3,3,22,0,NA,0,0,0,118.7,201812160buf
Keith Ford,FordKe00,receiving,BUF,1,1,7,0,0,2,2,5,5,2,0,NA,0,0,0,95.8,201812160buf
Zay Jones,JoneZa00,receiving,BUF,6,1,11,0,NA,10,10,1,1,23,0,NA,0,0,0,39.6,201812160buf
Charles Clay,ClayCh00,receiving,BUF,1,0,0,0,NA,0,NA,0,NA,5,0,NA,0,0,0,39.6,201812160buf
Deonte Thompson,ThomDe04,receiving,BUF,2,0,0,0,NA,0,NA,0,NA,34.5,0,NA,0,0,0,39.6,201812160buf
