player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Colt McCoy,McCoCo00,passing,ARI,22,26,249,10,35.7,87,3.3,56,2.5,2.2,193,8.8,1,4.0%,0,0.0%,2,5,3,3,8,26.7%,2,7.5,202111070sfo
Christian Kirk,KirkCh01,passing,ARI,1,1,33,1,100,33,33,33,33,33,0,0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,202111070sfo
Jimmy Garoppolo,GaroJi00,passing,SFO,28,40,326,17,37.8,355,8.9,194,6.9,4.9,132,4.7,1,2.6%,7,17.9%,5,9,4,3,12,26.1%,1,3,202111070sfo
