player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Baker Mayfield,MayfBa00,passing,CLE,23,42,376,16,38.1,483,11.5,251,10.9,6,125,5.4,1,2.4%,10,24.4%,0,23,8,1,9,21.4%,0,NA,201812300rav
Lamar Jackson,JackLa00,passing,BAL,14,24,179,6,23.1,192,8,88,6.3,3.7,91,6.5,0,0.0%,7,30.4%,2,14,3,2,7,25.0%,2,13,201812300rav
