player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Jonathan Jones,JoneJo03,defense,NWE,0,7,5,71.4%,69,13.8,9.9,0,102.7,7.6,34,35,0,0,0,0,0,4,2,33.3%,201809230det
Elandon Roberts,RobeEl00,defense,NWE,0,4,4,100.0%,13,3.3,3.3,0,80.2,-2.5,-10,23,2,0,0,0,0,7,0,0.0%,201809230det
Ja'Whaun Bentley,BentJa00,defense,NWE,1,5,4,80.0%,40,10,8,0,60.4,4.8,3,37,4,0,0,0,0,5,1,16.7%,201809230det
Stephon Gilmore,GilmSt00,defense,NWE,0,6,4,66.7%,54,13.5,9,2,134.7,11.3,44,10,0,0,0,0,0,4,0,0.0%,201809230det
Duron Harmon,HarmDu00,defense,NWE,0,3,3,100.0%,16,5.3,5.3,0,88.9,4.7,14,2,1,0,0,0,0,8,1,11.1%,201809230det
Jason McCourty,McCoJa99,defense,NWE,0,5,3,60.0%,15,5,3,0,64.6,4.6,9,6,0,0,0,0,0,6,0,0.0%,201809230det
Dont'a Hightower,HighDo01,defense,NWE,0,3,2,66.7%,17,8.5,5.7,0,81.2,1.7,6,11,8,0,0,0,0,5,0,0.0%,201809230det
Kyle Van Noy,VanNKy00,defense,NWE,0,1,1,100.0%,11,11,11,0,112.5,5,5,6,9,1,0,0,1,7,2,22.2%,201809230det
Keion Crossen,CrosKe00,defense,NWE,0,1,1,100.0%,16,16,16,0,118.7,14,14,2,0,0,0,0,0,1,0,0.0%,201809230det
Deatrich Wise Jr.,WiseDe00,defense,NWE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2,4,1,20.0%,201809230det
Adrian Clayborn,ClayAd00,defense,NWE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,2,66.7%,201809230det
Jarrad Davis,DaviJa01,defense,DET,0,5,4,80.0%,29,7.3,5.8,0,90.8,3.4,15,14,0,1,0,0,1,5,2,28.6%,201809230det
Quandre Diggs,DiggQu00,defense,DET,0,3,3,100.0%,44,14.7,14.7,1,158.3,12.3,37,7,0,0,0,0,0,3,1,25.0%,201809230det
Christian Jones,JoneCh05,defense,DET,0,2,2,100.0%,5,2.5,2.5,0,79.2,-0.5,-1,6,0,0,1,0,1,4,0,0.0%,201809230det
Jamal Agnew,AgneJa00,defense,DET,0,2,2,100.0%,28,14,14,0,118.7,14,28,0,0,0,0,0,0,1,0,0.0%,201809230det
Glover Quin,QuinGl99,defense,DET,0,4,2,50.0%,27,13.5,6.8,0,71.9,17.8,20,7,0,0,0,0,0,4,0,0.0%,201809230det
Nevin Lawson,LawsNe00,defense,DET,0,3,2,66.7%,12,6,4,0,74.3,11.7,12,0,0,0,0,0,0,2,0,0.0%,201809230det
Jalen Reeves-Maybin,ReevJa00,defense,DET,0,2,1,50.0%,0,0,0,0,56.2,6,0,0,0,0,0,0,0,2,0,0.0%,201809230det
Tavon Wilson,WilsTa00,defense,DET,0,1,1,100.0%,19,19,19,0,118.7,-1,-1,20,0,0,0,0,0,3,0,0.0%,201809230det
Devon Kennard,KennDe00,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,1,0,0.0%,201809230det
Eli Harold,HaroEl00,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,3,0,0.0%,201809230det
Romeo Okwara,OkwaRo01,defense,DET,0,1,0,0.0%,NA,NA,0,NA,39.6,4,NA,NA,0,0,1,0,1,2,0,0.0%,201809230det
DeShawn Shead,SheaDe00,defense,DET,0,1,0,0.0%,NA,NA,0,NA,39.6,33,NA,NA,0,0,0,0,0,1,0,0.0%,201809230det
Darius Slay,SlayDa00,defense,DET,1,3,0,0.0%,NA,NA,0,NA,0,34.7,NA,NA,0,0,0,0,0,0,0,NA,201809230det
