player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Courtland Sutton,SuttCo00,receiving,DEN,9,5,113,0,3,101,20.2,12,2.4,14.6,0,NA,0,0,0,100.5,201911170min
Noah Fant,FantNo00,receiving,DEN,10,4,60,0,3,33,8.3,27,6.8,8.4,0,NA,0,0,1,20.8,201911170min
Tim Patrick,PatrTi00,receiving,DEN,8,4,77,0,3,73,18.3,4,1,14.4,0,NA,1,12.5,0,83.9,201911170min
Phillip Lindsay,LindPh00,receiving,DEN,2,2,8,0,0,-8,-4,16,8,-4,0,NA,0,0,0,83.3,201911170min
Royce Freeman,FreeRo00,receiving,DEN,1,1,14,0,1,0,0,14,14,0,0,NA,0,0,0,118.7,201911170min
Troy Fumagalli,FumaTr00,receiving,DEN,3,1,3,1,1,3,3,0,0,3.7,0,NA,0,0,0,81.9,201911170min
Andy Janovich,JanoAn00,receiving,DEN,1,1,3,0,0,-1,-1,4,4,-1,0,NA,0,0,0,79.2,201911170min
Devontae Booker,BookDe00,receiving,DEN,2,0,0,0,NA,0,NA,0,NA,1.5,0,NA,0,0,0,39.6,201911170min
Olabisi Johnson,JohnOl00,receiving,MIN,9,6,35,0,1,29,4.8,6,1,12.2,0,NA,0,0,0,73.8,201911170min
Dalvin Cook,CookDa01,receiving,MIN,6,5,31,0,1,-11,-2.2,42,8.4,-2.5,0,NA,1,16.7,0,88.2,201911170min
Stefon Diggs,DiggSt00,receiving,MIN,5,5,121,1,4,98,19.6,23,4.6,19.6,0,NA,0,0,0,158.3,201911170min
Kyle Rudolph,RudoKy00,receiving,MIN,5,5,67,1,3,43,8.6,24,4.8,8.6,0,NA,0,0,0,158.3,201911170min
Irv Smith Jr.,SmitIr01,receiving,MIN,3,3,20,1,2,17,5.7,3,1,5.7,0,NA,0,0,0,134,201911170min
Tyler Conklin,ConkTy00,receiving,MIN,3,2,28,0,1,24,12,4,2,8,0,NA,0,0,0,96.5,201911170min
Ameer Abdullah,AbduAm00,receiving,MIN,2,2,11,0,1,-6,-3,17,8.5,-3,0,NA,0,0,0,89.6,201911170min
C.J. Ham,HamxC.00,receiving,MIN,1,1,6,0,NA,2,2,4,4,2,0,NA,0,0,0,91.7,201911170min
Laquon Treadwell,TreaLa00,receiving,MIN,1,0,0,0,NA,0,NA,0,NA,8,0,NA,1,100,0,39.6,201911170min
