player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Jimmy Garoppolo,GaroJi00,passing,SFO,22,30,189,9,30,119,4,62,2.8,2.1,127,5.8,3,10.0%,4,13.3%,0,2,0,2,2,NA,3,4.3,202109190phi
Jalen Hurts,HurtJa00,passing,PHI,12,23,190,7,28,334,14.5,84,7,3.7,106,8.8,0,0.0%,4,17.4%,2,9,2,2,6,NA,5,13.8,202109190phi
Greg Ward,WardGr02,passing,PHI,0,1,0,NA,NA,3,3,0,NA,0,0,NA,0,0.0%,1,100.0%,0,0,0,0,0,NA,0,NA,202109190phi
