player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Brian Hoyer,HoyeBr00,passing,IND,17,26,168,10,33.3,158,6.1,106,6.2,4.1,62,3.6,2,8.0%,2,8.0%,4,15,4,3,11,35.5%,1,6,201911030pit
Jacoby Brissett,BrisJa00,passing,IND,4,5,59,2,33.3,24,4.8,30,7.5,6,29,7.3,0,0.0%,1,20.0%,1,0,2,0,3,42.9%,1,7,201911030pit
Mason Rudolph,RudoMa00,passing,PIT,26,35,191,11,30.6,192,5.5,79,3,2.3,112,4.3,1,3.0%,5,15.2%,1,6,8,2,11,29.7%,1,7,201911030pit
