player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Jonathan Taylor,TaylJo02,rushing,IND,17,68,3,52,3.1,16,0.9,0,NA,202010040chi
Nyheim Hines,HineNy00,rushing,IND,9,24,1,17,1.9,7,0.8,0,NA,202010040chi
Jordan Wilkins,WilkJo01,rushing,IND,9,15,1,5,0.6,10,1.1,1,9,202010040chi
Philip Rivers,RivePh00,rushing,IND,3,-4,0,-4,-1.3,0,0,0,NA,202010040chi
David Montgomery,MontDa01,rushing,CHI,10,27,2,16,1.6,11,1.1,1,10,202010040chi
Cordarrelle Patterson,PattCo00,rushing,CHI,3,5,NA,3,1,2,0.7,0,NA,202010040chi
Nick Foles,FoleNi00,rushing,CHI,2,-1,0,-1,-0.5,0,0,0,NA,202010040chi
Darnell Mooney,MoonDa00,rushing,CHI,1,-3,0,-3,-3,0,0,0,NA,202010040chi
