player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Alvin Kamara,KamaAl00,receiving,NOR,11,10,128,1,5,10,1,118,11.8,0.6,0,NA,0,0,0,145.5,202110250sea
Marquez Callaway,CallMa01,receiving,NOR,7,3,32,0,1,32,10.7,0,0,8.1,0,NA,0,0,0,56.8,202110250sea
Adam Trautman,TrauAd00,receiving,NOR,3,3,36,0,2,9,3,27,9,3,0,NA,0,0,0,116.7,202110250sea
Juwan Johnson,JohnJu02,receiving,NOR,1,1,8,0,1,7,7,1,1,7,0,NA,0,0,0,100,202110250sea
Devine Ozigbo,OzigDe01,receiving,NOR,1,1,7,0,1,4,4,3,3,4,0,NA,0,0,0,95.8,202110250sea
Tre'Quan Smith,SmitTr03,receiving,NOR,3,1,11,0,NA,9,9,2,2,14.3,0,NA,1,33.3,0,45.1,202110250sea
Ty Montgomery,MontTy01,receiving,NOR,1,0,0,0,NA,0,NA,0,NA,0,0,NA,0,0,0,39.6,202110250sea
Kenny Stills,StilKe00,receiving,NOR,3,0,0,0,NA,0,NA,0,NA,36.3,0,NA,1,33.3,0,39.6,202110250sea
Kevin White,WhitKe00,receiving,NOR,2,0,0,0,NA,0,NA,0,NA,32.5,0,NA,1,50,0,39.6,202110250sea
Freddie Swain,SwaiFr00,receiving,SEA,6,4,39,0,1,10,2.5,29,7.3,9.3,0,NA,0,0,0,84.7,202110250sea
Gerald Everett,EverGe00,receiving,SEA,3,3,11,0,1,2,0.7,9,3,0.7,0,NA,0,0,0,81.9,202110250sea
Tyler Lockett,LockTy00,receiving,SEA,3,2,12,0,1,12,6,0,0,15.3,0,NA,0,0,0,74.3,202110250sea
D.K. Metcalf,MetcDK00,receiving,SEA,5,2,96,1,2,34,17,62,31,15.6,1,2,0,0,0,127.1,202110250sea
Alex Collins,CollAl00,receiving,SEA,1,1,9,0,1,1,1,8,8,1,0,NA,0,0,0,104.2,202110250sea
Penny Hart,HartPe01,receiving,SEA,1,0,0,0,NA,0,NA,0,NA,6,0,NA,0,0,0,39.6,202110250sea
