player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Kalif Raymond,RaymKa00,receiving,DET,6,4,29,0,2,20,5,9,2.3,10.8,0,NA,1,16.7,0,77.8,202111140pit
Amon-Ra St. Brown,StxxAm00,receiving,DET,6,4,61,0,2,12,3,49,12.3,8,0,NA,0,0,0,100,202111140pit
D'Andre Swift,SwifDA00,receiving,DET,6,3,5,0,1,0,0,5,1.7,-0.8,0,NA,2,33.3,0,56.2,202111140pit
Trinity Benson,BensTr00,receiving,DET,3,2,17,0,NA,8,4,9,4.5,5.7,0,NA,0,0,0,81.2,202111140pit
Brock Wright,WrigBr01,receiving,DET,2,1,2,0,NA,0,0,2,2,0.5,0,NA,0,0,0,56.2,202111140pit
T.J. Hockenson,HockTJ00,receiving,DET,1,0,0,0,NA,0,NA,0,NA,-2,0,NA,0,0,0,39.6,202111140pit
Ray-Ray McCloud,McClRa00,receiving,PIT,12,9,63,0,4,57,6.3,6,0.7,6.8,0,NA,0,0,0,86.5,202111140pit
Diontae Johnson,JohnDi01,receiving,PIT,13,7,83,0,4,46,6.6,37,5.3,8.6,0,NA,0,0,0,73.6,202111140pit
Pat Freiermuth,FreiPa00,receiving,PIT,9,5,31,0,2,19,3.8,12,2.4,6.3,0,NA,1,11.1,0,62.7,202111140pit
Najee Harris,HarrNa00,receiving,PIT,4,4,28,0,2,-2,-0.5,30,7.5,-0.5,1,4,0,0,0,95.8,202111140pit
Eric Ebron,EbroEr00,receiving,PIT,2,2,13,0,NA,7,3.5,6,3,3.5,0,NA,0,0,0,93.7,202111140pit
James Washington,WashJa00,receiving,PIT,6,2,15,1,1,12,6,3,1.5,11,0,NA,0,0,0,81.9,202111140pit
Derek Watt,WattDe00,receiving,PIT,1,1,9,0,NA,0,0,9,9,0,0,NA,0,0,0,104.2,202111140pit
Kalen Ballage,BallKa00,receiving,PIT,2,0,0,0,NA,0,NA,0,NA,2,0,NA,1,50,1,0,202111140pit
