player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Nelson Agholor,AghoNe00,receiving,PHI,6,5,40,2,4,-1,-0.2,41,8.2,0.5,0,NA,0,0,0,134,201812300was
Alshon Jeffery,JeffAl00,receiving,PHI,5,5,59,1,4,48,9.6,11,2.2,9.6,0,NA,0,0,0,155.4,201812300was
Wendell Smallwood,SmalWe00,receiving,PHI,4,4,24,0,2,-7,-1.8,31,7.8,-1.8,1,4,0,0,0,91.7,201812300was
Golden Tate,TateGo00,receiving,PHI,6,4,33,0,1,18,4.5,15,3.8,5.2,1,4,0,0,0,80.6,201812300was
Josh Adams,AdamJo03,receiving,PHI,3,3,33,0,2,2,0.7,31,10.3,0.7,0,NA,0,0,0,112.5,201812300was
Zach Ertz,ErtzZa00,receiving,PHI,4,3,15,0,NA,6,2,9,3,5.5,0,NA,0,0,1,40.6,201812300was
Dallas Goedert,GoedDa00,receiving,PHI,3,3,27,0,1,10,3.3,17,5.7,3.3,0,NA,0,0,0,104.2,201812300was
Darren Sproles,SproDa00,receiving,PHI,3,2,12,0,1,0,0,12,6,1,0,NA,0,0,0,74.3,201812300was
Chris Thompson,ThomCh03,receiving,WAS,8,5,14,0,1,4,0.8,10,2,1.6,0,NA,1,12.5,0,66.7,201812300was
Josh Doctson,DoctJo00,receiving,WAS,4,2,33,0,2,30,15,3,1.5,24.8,0,NA,0,0,1,38.5,201812300was
Michael Floyd,FloyMi00,receiving,WAS,3,2,15,0,NA,7,3.5,8,4,9,0,NA,1,33.3,0,78.5,201812300was
Jehu Chesson,ChesJe00,receiving,WAS,1,1,7,0,1,7,7,0,0,7,0,NA,0,0,0,95.8,201812300was
Jamison Crowder,CrowJa00,receiving,WAS,8,1,7,0,NA,5,5,2,2,11.6,0,NA,1,12.5,0,39.6,201812300was
Matt Flanagan,FlanMa00,receiving,WAS,1,1,14,0,1,7,7,7,7,7,0,NA,0,0,0,118.7,201812300was
Darvin Kidsy,KidsDa00,receiving,WAS,2,1,8,0,1,6,6,2,2,9,0,NA,0,0,0,60.4,201812300was
