player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Mike Glennon,GlenMi00,passing,NYG,17,27,93,6,22.2,148,5.5,61,3.6,2.3,32,1.9,1,4.0%,2,8.0%,0,1,2,1,3,10.3%,2,5.5,202112260phi
Jake Fromm,FromJa00,passing,NYG,6,17,25,2,10.5,101,5.9,5,0.8,0.3,20,3.3,1,6.3%,7,43.8%,2,4,3,3,8,36.4%,3,4,202112260phi
Jalen Hurts,HurtJa00,passing,PHI,17,29,199,9,30,226,7.8,146,8.6,5,53,3.1,3,10.7%,2,7.1%,1,8,5,4,10,33.3%,0,NA,202112260phi
