player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Antonio Gibson,GibsAn00,receiving,WAS,7,6,39,0,1,-9,-1.5,48,8,-1.9,1,6,0,0,0,89.9,202112210phi
Ricky Seals-Jones,SealRi00,receiving,WAS,7,4,29,0,NA,11,2.8,18,4.5,7,0,NA,0,0,0,67,202112210phi
Adam Humphries,HumpAd00,receiving,WAS,6,3,23,0,2,20,6.7,3,1,3.7,0,NA,1,16.7,0,59.7,202112210phi
DeAndre Carter,CartDe02,receiving,WAS,3,2,12,0,1,1,0.5,11,5.5,2,0,NA,0,0,0,74.3,202112210phi
Terry McLaurin,McLaTe00,receiving,WAS,4,2,51,0,2,48,24,3,1.5,24,0,NA,0,0,0,95.8,202112210phi
John Bates,BateJo00,receiving,WAS,1,1,29,0,1,15,15,14,14,15,0,NA,0,0,0,118.7,202112210phi
Dax Milne,MilnDa00,receiving,WAS,1,1,-2,0,NA,-2,-2,0,0,-2,0,NA,0,0,0,79.2,202112210phi
Cam Sims,SimsCa00,receiving,WAS,1,1,13,0,1,13,13,0,0,13,0,NA,0,0,0,118.7,202112210phi
Dallas Goedert,GoedDa00,receiving,PHI,9,7,135,0,6,99,14.1,36,5.1,11.1,1,7,2,22.2,1,79.2,202112210phi
Jalen Reagor,ReagJa00,receiving,PHI,3,3,57,0,2,14,4.7,43,14.3,4.7,0,NA,0,0,0,118.7,202112210phi
DeVonta Smith,SmitDe07,receiving,PHI,5,3,40,0,1,37,12.3,3,1,18,0,NA,0,0,0,85.4,202112210phi
Miles Sanders,SandMi01,receiving,PHI,2,2,15,0,1,-3,-1.5,18,9,-1.5,0,NA,0,0,0,97.9,202112210phi
Greg Ward,WardGr02,receiving,PHI,3,2,28,1,1,16,8,12,6,5.7,0,NA,0,0,0,136.1,202112210phi
Quez Watkins,WatkQu00,receiving,PHI,2,2,14,0,1,13,6.5,1,0.5,6.5,0,NA,0,0,0,95.8,202112210phi
Jack Stoll,StolJa00,receiving,PHI,1,1,7,0,NA,4,4,3,3,4,0,NA,0,0,0,95.8,202112210phi
Kenneth Gainwell,GainKe00,receiving,PHI,1,0,0,0,NA,0,NA,0,NA,0,0,NA,1,100,0,39.6,202112210phi
