player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Michael Pittman Jr.,PittMi01,receiving,IND,7,6,64,1,4,45,7.5,19,3.2,10.3,0,NA,1,14.3,0,144.3,202201090jax
Jonathan Taylor,TaylJo02,receiving,IND,4,3,18,0,1,2,0.7,16,5.3,0.5,0,NA,0,0,0,83.3,202201090jax
Mo Alie-Cox,AlieMo00,receiving,IND,3,2,27,0,1,19,9.5,8,4,12,0,NA,0,0,1,55.6,202201090jax
T.Y. Hilton,HiltT.00,receiving,IND,5,2,39,0,1,35,17.5,4,2,13.8,0,NA,0,0,0,67.9,202201090jax
Nyheim Hines,HineNy00,receiving,IND,3,2,19,0,NA,9,4.5,10,5,4.7,0,NA,0,0,0,84,202201090jax
Jack Doyle,DoylJa00,receiving,IND,2,1,11,0,1,-1,-1,12,12,0,0,NA,0,0,0,66.7,202201090jax
Zach Pascal,PascZa00,receiving,IND,2,1,7,0,NA,5,5,2,2,6,0,NA,0,0,0,58.3,202201090jax
Parris Campbell,CampPa00,receiving,IND,3,0,0,0,NA,0,NA,0,NA,34.3,0,NA,0,0,0,39.6,202201090jax
Marvin Jones,JoneMa02,receiving,JAX,8,7,88,1,5,78,11.1,10,1.4,10.3,0,NA,0,0,0,152.1,202201090jax
Laviska Shenault Jr.,ShenLa00,receiving,JAX,7,5,62,0,3,30,6,32,6.4,5.6,1,5,2,28.6,0,98.5,202201090jax
Jacob Hollister,HollJa03,receiving,JAX,3,3,14,0,NA,7,2.3,7,2.3,2.3,0,NA,0,0,0,86.1,202201090jax
Dare Ogunbowale,OgunDa00,receiving,JAX,6,3,25,0,0,7,2.3,18,6,2.2,0,NA,1,16.7,0,61.1,202201090jax
Laquon Treadwell,TreaLa00,receiving,JAX,5,3,24,1,3,15,5,9,3,11,2,1.5,1,20,0,111.7,202201090jax
Ryquell Armstead,ArmsRy00,receiving,JAX,2,2,10,0,0,-7,-3.5,17,8.5,-3.5,0,NA,0,0,0,87.5,202201090jax
Mekhi Sargent,SargMe00,receiving,JAX,1,0,0,0,NA,0,NA,0,NA,-4,0,NA,1,100,0,39.6,202201090jax
