player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Case Keenum,KeenCa00,passing,DEN,14,21,161,7,30.4,167,8,80,5.7,3.8,81,5.8,2,10.0%,3,15.0%,2,13,5,2,9,37.5%,1,7,201810180crd
Emmanuel Sanders,SandEm00,passing,DEN,1,1,28,1,100,28,28,28,28,28,0,0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,201810180crd
Josh Rosen,RoseJo01,passing,ARI,21,39,194,8,17.8,290,7.4,122,5.8,3.1,72,3.4,1,2.6%,7,17.9%,6,14,0,6,12,26.1%,1,14,201810180crd
