player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Darryl Roberts,RobeDa00,defense,NYJ,0,14,9,64.3%,95,10.6,6.8,1,107.7,9.3,77,18,0,0,0,0,0,8,0,0.0%,201909220nwe
Brian Poole,PoolBr01,defense,NYJ,0,12,8,66.7%,40,5,3.3,0,71.5,4.6,10,30,0,0,0,0,0,12,0,0.0%,201909220nwe
Marcus Maye,MayeMa00,defense,NYJ,0,6,5,83.3%,96,19.2,16,1,158.3,16,80,16,0,0,0,0,0,6,1,14.3%,201909220nwe
Nate Hairston,HairNa00,defense,NYJ,0,5,4,80.0%,59,14.8,11.8,1,155.4,8.2,33,26,0,0,0,0,0,3,1,25.0%,201909220nwe
Blake Cashman,CashBl00,defense,NYJ,0,3,2,66.7%,11,5.5,3.7,0,72.9,6.3,6,5,5,0,0,0,0,8,1,11.1%,201909220nwe
Harvey Langi,LangHa00,defense,NYJ,0,2,2,100.0%,17,8.5,8.5,0,102.1,2.5,5,12,3,0,0,0,0,3,0,0.0%,201909220nwe
Trumaine Johnson,JohnTr05,defense,NYJ,0,2,2,100.0%,21,10.5,10.5,0,110.4,3.5,7,14,0,0,0,0,0,3,0,0.0%,201909220nwe
Steve McLendon,McLeSt00,defense,NYJ,0,1,1,100.0%,-6,-6,-6,0,79.2,-6,-6,0,0,1,0,0,1,2,0,0.0%,201909220nwe
Kyle Phillips,PhilKy00,defense,NYJ,0,1,1,100.0%,-6,-6,-6,0,79.2,-6,-6,0,0,1,0,0,1,1,1,50.0%,201909220nwe
Frankie Luvu,LuvuFr00,defense,NYJ,0,1,1,100.0%,3,3,3,0,79.2,3,3,0,1,0,0,0,0,1,0,0.0%,201909220nwe
Arthur Maulet,MaulAr00,defense,NYJ,0,1,1,100.0%,22,22,22,0,118.7,22,22,0,0,0,0,0,0,1,0,0.0%,201909220nwe
Tarell Basham,BashTa00,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,201909220nwe
Neville Hewitt,HewiNe00,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,1,4,1,20.0%,201909220nwe
Jamal Adams,AdamJa00,defense,NYJ,1,3,0,0.0%,NA,NA,0,NA,0,8.7,NA,NA,6,0,0,0,0,3,0,0.0%,201909220nwe
Stephon Gilmore,GilmSt00,defense,NWE,0,5,4,80.0%,19,4.8,3.8,0,82.5,5.4,6,13,0,0,0,0,0,3,2,40.0%,201909220nwe
Jason McCourty,McCoJa99,defense,NWE,0,5,2,40.0%,16,8,3.2,0,48.7,11,15,1,0,0,0,0,0,4,0,0.0%,201909220nwe
Jamie Collins,CollJa00,defense,NWE,0,2,1,50.0%,0,0,0,0,56.2,-3,-6,6,1,0,0,2,2,7,0,0.0%,201909220nwe
Elandon Roberts,RobeEl00,defense,NWE,0,2,1,50.0%,4,4,2,0,56.2,2.5,2,2,0,0,0,0,0,4,0,0.0%,201909220nwe
Jonathan Jones,JoneJo03,defense,NWE,0,2,1,50.0%,15,15,7.5,0,75,17,14,1,0,0,0,0,0,1,0,0.0%,201909220nwe
Devin McCourty,McCoDe99,defense,NWE,1,2,1,50.0%,4,4,2,0,16.7,14.5,4,0,1,0,0,0,0,0,0,NA,201909220nwe
John Simon,SimoJo01,defense,NWE,0,1,1,100.0%,16,16,16,0,118.7,-1,-1,17,0,0,0,0,0,5,0,0.0%,201909220nwe
Patrick Chung,ChunPa99,defense,NWE,0,1,1,100.0%,5,5,5,0,87.5,2,2,3,4,0,0,0,0,5,0,0.0%,201909220nwe
Kyle Van Noy,VanNKy00,defense,NWE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0.5,3,4,0,0.0%,201909220nwe
Dont'a Hightower,HighDo01,defense,NWE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0.5,2,3,0,0.0%,201909220nwe
Deatrich Wise Jr.,WiseDe00,defense,NWE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,0,NA,201909220nwe
Michael Bennett,BennMi99,defense,NWE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0.0%,201909220nwe
Chase Winovich,WinoCh00,defense,NWE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,1,1,50.0%,201909220nwe
Adam Butler,ButlAd00,defense,NWE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,3,0,0.0%,201909220nwe
Ja'Whaun Bentley,BentJa00,defense,NWE,0,1,0,0.0%,NA,NA,0,NA,39.6,8,NA,NA,1,0,0,0,0,3,0,0.0%,201909220nwe
Duron Harmon,HarmDu00,defense,NWE,0,1,0,0.0%,NA,NA,0,NA,39.6,12,NA,NA,0,0,0,0,0,2,0,0.0%,201909220nwe
