player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Jaylon Smith,SmitJa05,defense,DAL,0,9,6,66.7%,73,12.2,8.1,2,131,4.7,16,57,2,0,0,0,0,8,2,20.0%,201912050chi
Byron Jones,JoneBy00,defense,DAL,0,8,5,62.5%,54,10.8,6.8,1,121.9,9.4,10,44,0,0,0,0,0,6,0,0.0%,201912050chi
Chidobe Awuzie,AwuzCh00,defense,DAL,0,4,4,100.0%,42,10.5,10.5,0,110.4,6,24,18,0,0,0,0,0,5,3,37.5%,201912050chi
Darian Thompson,ThomDa05,defense,DAL,0,3,3,100.0%,9,3,3,0,79.2,1.3,4,5,1,0,0,1,1,9,1,10.0%,201912050chi
Jourdan Lewis,LewiJo01,defense,DAL,1,4,3,75.0%,50,16.7,12.5,0,77.1,12.8,36,14,3,0,0,0,0,5,3,37.5%,201912050chi
Joe Thomas,ThomJo04,defense,DAL,0,1,1,100.0%,6,6,6,0,91.7,1,1,5,4,1,0,0,1,3,0,0.0%,201912050chi
Kerry Hyder,HydeKe01,defense,DAL,0,1,1,100.0%,3,3,3,0,79.2,-4,-4,7,0,0,0,0,0,1,0,0.0%,201912050chi
C.J. Goodwin,GoodC.00,defense,DAL,0,1,1,100.0%,7,7,7,0,95.8,7,7,0,0,0,0,0,0,1,0,0.0%,201912050chi
Robert Quinn,QuinRo00,defense,DAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,5,0,0.0%,201912050chi
Trysten Hill,HillTr00,defense,DAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,1,33.3%,201912050chi
Michael Bennett,BennMi99,defense,DAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,4,1,20.0%,201912050chi
Sean Lee,LeexSe99,defense,DAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,5,3,37.5%,201912050chi
Xavier Woods,WoodXa00,defense,DAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,3,50.0%,201912050chi
DeMarcus Lawrence,LawrDe00,defense,DAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,1,33.3%,201912050chi
Christian Covington,CoviCh00,defense,DAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,1,25.0%,201912050chi
Nick Kwiatkoski,KwiaNi00,defense,CHI,0,10,6,60.0%,61,10.2,6.1,0,77.5,5.6,38,23,2,0,0,0,0,10,0,0.0%,201912050chi
Kevin Toliver,ToliKe00,defense,CHI,0,7,6,85.7%,98,16.3,14,1,158.3,14.9,93,5,0,0,0,0,0,7,3,30.0%,201912050chi
Kevin Pierre-Louis,PierKe00,defense,CHI,0,6,4,66.7%,21,5.3,3.5,0,72.2,2.5,10,11,2,0,1,0,1,5,1,16.7%,201912050chi
Kyle Fuller,FullKy00,defense,CHI,0,8,4,50.0%,68,17,8.5,0,79.2,10.6,56,12,0,0,0,0,0,7,0,0.0%,201912050chi
Deon Bush,BushDe00,defense,CHI,0,3,2,66.7%,15,7.5,5,0,78.5,17.3,15,0,0,0,0,0,0,3,0,0.0%,201912050chi
Ha Ha Clinton-Dix,ClinHa00,defense,CHI,0,3,2,66.7%,16,8,5.3,0,79.9,9.7,16,0,2,0,0,0,0,6,2,25.0%,201912050chi
Eddie Jackson,JackEd01,defense,CHI,0,3,1,33.3%,35,35,11.7,0,78.5,18.3,23,12,2,0,0,1,1,1,1,50.0%,201912050chi
Roquan Smith,SmitRo07,defense,CHI,0,1,1,100.0%,12,12,12,0,116.7,13,13,-1,0,0,0,0,0,2,0,0.0%,201912050chi
Buster Skrine,SkriBu00,defense,CHI,0,3,1,33.3%,8,8,2.7,0,42.4,17,8,0,3,0,0,0,0,3,1,25.0%,201912050chi
Khalil Mack,MackKh00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,4,2,0,0.0%,201912050chi
Aaron Lynch,LyncAa00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA,201912050chi
Leonard Floyd,FloyLe00,defense,CHI,0,1,0,0.0%,NA,NA,0,NA,39.6,4,NA,NA,4,1,0,0,1,1,0,0.0%,201912050chi
Brent Urban,UrbaBr00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0.0%,201912050chi
Nick Williams,WillNi01,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,201912050chi
Isaiah Irving,IrviIs00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,NA,201912050chi
Eddie Goldman,GoldEd00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,50.0%,201912050chi
