player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Brandon Carr,CarrBr99,defense,BAL,0,9,5,55.6%,82,16.4,9.1,0,86.3,10.9,28,54,1,0,0,0,0,1,1,50.0%,201810070cle
Marlon Humphrey,HumpMa00,defense,BAL,0,6,5,83.3%,64,12.8,10.7,1,150.7,9.3,45,19,0,0,0,0,0,4,0,0.0%,201810070cle
C.J. Mosley,MoslC.00,defense,BAL,0,6,5,83.3%,52,10.4,8.7,0,102.8,6,29,23,16,0,0,0,0,9,1,10.0%,201810070cle
Tony Jefferson,JeffTo00,defense,BAL,0,5,4,80.0%,51,12.8,10.2,0,109.2,9.4,47,4,2,0,0,0,0,9,3,25.0%,201810070cle
Eric Weddle,WeddEr99,defense,BAL,0,4,3,75.0%,22,7.3,5.5,0,87.5,7.8,12,10,5,0,0,1,1,8,3,27.3%,201810070cle
Anthony Levine,LeviAn00,defense,BAL,0,6,3,50.0%,30,10,5,0,64.6,8.7,11,19,7,0,0,0,0,5,0,0.0%,201810070cle
Za'Darius Smith,SmitZa00,defense,BAL,0,2,2,100.0%,17,8.5,8.5,0,102.1,1.5,3,14,0,2,2,0.5,5,6,1,14.3%,201810070cle
Tavon Young,YounTa01,defense,BAL,1,6,2,33.3%,43,21.5,7.2,0,20.1,14.5,23,20,4,1,0,0,1,4,0,0.0%,201810070cle
Matt Judon,JudoMa00,defense,BAL,0,1,1,100.0%,8,8,8,0,100,6,6,2,7,2,1,0,3,4,0,0.0%,201810070cle
Terrell Suggs,SuggTe99,defense,BAL,0,1,0,0.0%,NA,NA,0,NA,39.6,15,NA,NA,9,6,0,1,7,1,0,0.0%,201810070cle
Willie Henry,HenrWi00,defense,BAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,1,33.3%,201810070cle
Chris Wormley,WormCh00,defense,BAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,201810070cle
Patrick Ricard,RicaPa00,defense,BAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,201810070cle
Kenny Young,YounKe03,defense,BAL,0,1,0,0.0%,NA,NA,0,NA,39.6,0,NA,NA,2,0,0,0.5,1,2,3,60.0%,201810070cle
Brandon Williams,WillBr02,defense,BAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,6,1,14.3%,201810070cle
Patrick Onwuasor,OnwuPa00,defense,BAL,0,1,0,0.0%,NA,NA,0,NA,39.6,21,NA,NA,0,0,0,0,0,1,0,0.0%,201810070cle
Jimmy Smith,SmitJi03,defense,BAL,0,1,0,0.0%,NA,NA,0,NA,39.6,37,NA,NA,0,0,0,0,0,1,0,0.0%,201810070cle
Jamie Collins,CollJa00,defense,CLE,0,11,8,72.7%,72,9,6.5,0,90,2.5,9,63,5,0,0,1,1,12,3,20.0%,201810070cle
Christian Kirksey,KirkCh00,defense,CLE,0,9,7,77.8%,56,8,6.2,0,92.6,3.9,22,34,5,0,0,0,0,12,1,7.7%,201810070cle
Denzel Ward,WardDe02,defense,CLE,1,17,6,35.3%,50,8.3,2.9,0,19.5,11.5,16,34,0,0,0,0,0,5,2,28.6%,201810070cle
E.J. Gaines,GainE.00,defense,CLE,0,11,5,45.5%,51,10.2,4.6,0,59.3,7.6,36,15,0,0,0,0,0,4,1,20.0%,201810070cle
T.J. Carrie,CarrTr00,defense,CLE,0,7,4,57.1%,35,8.8,5,0,70.5,9,15,20,0,0,0,0,0,2,4,66.7%,201810070cle
Joe Schobert,SchoJo00,defense,CLE,0,5,2,40.0%,45,22.5,9,0,72.9,12.4,28,17,7,2,0,0,2,9,3,25.0%,201810070cle
Genard Avery,AverGe00,defense,CLE,0,2,2,100.0%,25,12.5,12.5,0,118.7,4,8,17,4,1,0,0,1,2,1,33.3%,201810070cle
Damarious Randall,RandDa00,defense,CLE,0,3,2,66.7%,40,20,13.3,0,109.7,19.3,20,20,0,0,0,0,0,6,2,25.0%,201810070cle
Emmanuel Ogbah,OgbaEm00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,0,6,4,0,0.0%,201810070cle
Larry Ogunjobi,OgunLa00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,0,5,0,0,NA,201810070cle
Myles Garrett,GarrMy00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,0.5,4,2,1,33.3%,201810070cle
Chris Smith,SmitCh03,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,2,1,1,50.0%,201810070cle
Trevon Coley,ColeTr01,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,4,0,0.0%,201810070cle
Jabrill Peppers,PeppJa00,defense,CLE,0,7,0,0.0%,NA,NA,0,NA,39.6,18,NA,NA,4,0,0,0,0,4,1,20.0%,201810070cle
