player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Jared Goff,GoffJa00,passing,LAR,29,49,395,18,36.7,411,8.4,198,6.8,4,197,6.8,2,4.1%,11,22.4%,0,23,2,5,7,14.0%,1,1,201910030sea
Russell Wilson,WilsRu00,passing,SEA,17,23,268,12,50,253,11,190,11.2,8.3,78,4.6,0,0.0%,4,18.2%,1,6,8,3,12,41.4%,5,5.6,201910030sea
