player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Jameis Winston,WinsJa00,passing,TAM,30,41,395,23,53.5,457,11.1,264,8.8,6.4,131,4.4,1,2.6%,6,15.4%,2,6,2,2,6,13.0%,3,4.7,201810140atl
Matt Ryan,RyanMa00,passing,ATL,31,41,355,19,45.2,395,9.6,223,7.2,5.4,132,4.3,3,7.5%,5,12.5%,1,17,2,3,6,14.0%,1,13,201810140atl
