player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Sam Darnold,DarnSa00,passing,NYJ,14,26,132,8,27.6,245,9.4,87,6.2,3.3,45,3.2,1,4.3%,4,17.4%,3,10,2,4,9,30.0%,1,3,202012130sea
Russell Wilson,WilsRu00,passing,SEA,21,27,206,15,55.6,202,7.5,115,5.5,4.3,91,4.3,2,7.4%,3,11.1%,0,6,3,1,4,14.8%,0,NA,202012130sea
Geno Smith,SmitGe00,passing,SEA,4,5,33,3,50,25,5,19,4.8,3.8,14,3.5,0,0.0%,1,20.0%,1,4,0,1,2,33.3%,0,NA,202012130sea
