player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
DeAndre Hopkins,HopkDe00,receiving,HOU,12,10,105,1,5,66,6.6,39,3.9,6.9,0,NA,0,0,0,130.9,201811040den
Demaryius Thomas,ThomDe03,receiving,HOU,3,3,61,0,3,25,8.3,36,12,8.3,0,NA,0,0,0,118.7,201811040den
Lamar Miller,MillLa01,receiving,HOU,2,2,27,0,1,-2,-1,29,14.5,-1,0,NA,0,0,0,118.7,201811040den
Ryan Griffin,GrifRy00,receiving,HOU,2,1,13,0,1,3,3,10,10,10.5,0,NA,0,0,0,70.8,201811040den
Jordan Thomas,ThomJo05,receiving,HOU,1,1,7,1,1,7,7,0,0,7,0,NA,0,0,0,135.4,201811040den
Jordan Akins,AkinJo00,receiving,HOU,3,0,0,0,NA,0,NA,0,NA,6,0,NA,0,0,0,39.6,201811040den
Jeff Heuerman,HeueJe00,receiving,DEN,11,10,83,1,6,20,2,63,6.3,2,2,5,1,9.1,0,128.4,201811040den
Emmanuel Sanders,SandEm00,receiving,DEN,9,6,47,0,2,33,5.5,14,2.3,9.6,0,NA,1,11.1,0,79.4,201811040den
Courtland Sutton,SuttCo00,receiving,DEN,5,3,57,0,3,23,7.7,34,11.3,13.4,1,3,0,0,0,99.6,201811040den
Devontae Booker,BookDe00,receiving,DEN,4,2,9,0,0,-4,-2,13,6.5,0.3,0,NA,0,0,0,56.2,201811040den
Phillip Lindsay,LindPh00,receiving,DEN,3,2,24,0,1,-5,-2.5,29,14.5,-3,0,NA,0,0,0,91,201811040den
Andy Janovich,JanoAn00,receiving,DEN,1,1,9,0,NA,1,1,8,8,1,0,NA,0,0,0,104.2,201811040den
Matt LaCosse,LaCoMa00,receiving,DEN,1,1,44,0,1,15,15,29,29,15,0,NA,0,0,0,118.7,201811040den
Tim Patrick,PatrTi00,receiving,DEN,4,1,17,0,NA,10,10,7,7,13,0,NA,0,0,0,44.8,201811040den
