player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Mitchell Trubisky,TrubMi00,passing,CHI,23,35,171,8,20.5,222,6.3,85,3.7,2.4,86,3.7,2,6.1%,6,18.2%,4,6,6,1,11,25.6%,4,7.5,201809090gnb
Aaron Rodgers,RodgAa00,passing,GNB,20,30,286,11,34.4,285,9.5,127,6.4,4.2,159,8,0,0.0%,4,16.0%,2,3,3,2,7,21.2%,1,15,201809090gnb
DeShone Kizer,KizeDe00,passing,GNB,4,7,55,3,33.3,65,9.3,21,5.3,3,34,8.5,0,0.0%,2,33.3%,2,1,2,1,5,55.6%,0,NA,201809090gnb
