player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Austin Hooper,HoopAu00,receiving,ATL,8,8,117,1,6,88,11,29,3.6,11,0,NA,0,0,0,158.3,201910130crd
Julio Jones,JoneJu02,receiving,ATL,9,8,108,0,6,93,11.6,15,1.9,10.9,0,NA,0,0,0,116.7,201910130crd
Calvin Ridley,RidlCa00,receiving,ATL,6,4,48,1,3,37,9.3,11,2.8,11.3,0,NA,0,0,0,130.6,201910130crd
Mohamed Sanu,SanuMo00,receiving,ATL,4,3,29,0,1,23,7.7,6,2,6.3,0,NA,0,0,0,94.8,201910130crd
Devonta Freeman,FreeDe00,receiving,ATL,3,3,30,2,3,8,2.7,22,7.3,2.7,0,NA,0,0,0,147.9,201910130crd
Luke Stocker,StocLu00,receiving,ATL,1,1,0,0,NA,0,0,0,0,0,0,NA,0,0,0,79.2,201910130crd
Russell Gage,GageRu00,receiving,ATL,1,1,6,0,NA,6,6,0,0,6,0,NA,0,0,0,91.7,201910130crd
Jaeden Graham,GrahJa01,receiving,ATL,1,1,21,0,1,9,9,12,12,9,0,NA,0,0,0,118.7,201910130crd
Kaleb McGary,McGaKa00,receiving,ATL,1,1,-3,0,NA,-3,-3,0,0,-3,0,NA,0,0,0,79.2,201910130crd
Larry Fitzgerald,FitzLa00,receiving,ARI,8,6,69,0,3,64,10.7,5,0.8,10.8,0,NA,0,0,0,100.5,201910130crd
David Johnson,JohnDa08,receiving,ARI,8,6,68,1,4,19,3.2,49,8.2,2.3,1,6,0,0,0,139.6,201910130crd
Maxx Williams,WillMa04,receiving,ARI,3,3,34,1,3,21,7,13,4.3,7,0,NA,0,0,0,153.5,201910130crd
Pharoh Cooper,CoopPh00,receiving,ARI,4,3,16,0,1,2,0.7,14,4.7,1,0,NA,1,25,0,81.2,201910130crd
KeeSean Johnson,JohnKe07,receiving,ARI,5,2,14,0,NA,2,1,12,6,6.2,0,NA,0,0,0,47.9,201910130crd
Chase Edmonds,EdmoCh00,receiving,ARI,2,2,33,1,2,-6,-3,39,19.5,-3,0,NA,0,0,0,158.3,201910130crd
Charles Clay,ClayCh00,receiving,ARI,2,2,8,0,1,-1,-0.5,9,4.5,-0.5,0,NA,0,0,0,83.3,201910130crd
Damiere Byrd,ByrdDa00,receiving,ARI,2,2,60,0,1,43,21.5,17,8.5,21.5,0,NA,0,0,0,118.7,201910130crd
Trent Sherfield,SherTr00,receiving,ARI,1,1,38,0,1,36,36,2,2,36,0,NA,0,0,0,118.7,201910130crd
