player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Sean Murphy-Bunting,BuntSe00,defense,TAM,1,8,7,87.5%,100,14.3,12.5,0,79.2,10.3,77,23,4,0,0,0,0,8,0,0.0%,201912150det
Devin White,WhitDe02,defense,TAM,0,4,4,100.0%,22,5.5,5.5,0,89.6,3.5,12,10,8,0,0,0,0,3,0,0.0%,201912150det
Lavonte David,DaviLa00,defense,TAM,0,7,3,42.9%,54,18,7.7,0,69.9,8.1,47,7,4,0,0,0,0,9,1,10.0%,201912150det
Jamel Dean,DeanJa00,defense,TAM,0,7,3,42.9%,32,10.7,4.6,0,56.8,8.6,25,7,0,0,0,0,0,3,0,0.0%,201912150det
Jason Pierre-Paul,PierJa99,defense,TAM,0,2,2,100.0%,13,6.5,6.5,0,93.7,4.5,9,4,4,0,0,0,0,1,0,0.0%,201912150det
Darian Stewart,StewDa00,defense,TAM,0,2,2,100.0%,18,9,9,0,104.2,6.5,13,5,2,0,0,0,0,1,1,50.0%,201912150det
Carlton Davis,DaviCa02,defense,TAM,0,5,2,40.0%,18,9,3.6,0,50.4,13,16,2,0,0,0,0,0,3,0,0.0%,201912150det
Shaquil Barrett,BarrSh00,defense,TAM,0,2,1,50.0%,4,4,2,0,56.2,-2,-5,9,14,1,1,1,3,5,0,0.0%,201912150det
Jordan Whitehead,WhitJo03,defense,TAM,0,1,0,0.0%,NA,NA,0,NA,39.6,14,NA,NA,5,1,1,0,2,1,0,0.0%,201912150det
Ndamukong Suh,SuhxNd99,defense,TAM,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2,3,0,0.0%,201912150det
William Gholston,GholWi00,defense,TAM,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,3,0,0.0%,201912150det
Carl Nassib,NassCa00,defense,TAM,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0,0,1,2,0,0.0%,201912150det
Andrew Adams,AdamAn00,defense,TAM,1,1,0,0.0%,NA,NA,0,NA,0,9,NA,NA,1,0,0,0,0,1,0,0.0%,201912150det
Mike Edwards,EdwaMi01,defense,TAM,0,3,0,0.0%,NA,NA,0,NA,39.6,10.7,NA,NA,0,0,0,0,0,1,0,0.0%,201912150det
Tracy Walker,WalkTr01,defense,DET,0,10,6,60.0%,106,17.7,10.6,1,129.6,12.4,60,46,0,0,0,0,0,7,2,22.2%,201912150det
Jalen Reeves-Maybin,ReevJa00,defense,DET,0,4,4,100.0%,97,24.3,24.3,0,118.7,9.8,39,58,1,0,0,0,0,6,0,0.0%,201912150det
Amani Oruwariye,OruwAm00,defense,DET,0,5,4,80.0%,83,20.8,16.6,1,158.3,14.8,55,28,1,0,0,0,0,2,0,0.0%,201912150det
Darius Slay,SlayDa00,defense,DET,0,3,3,100.0%,18,6,6,0,91.7,1,3,15,0,0,0,0,0,3,2,40.0%,201912150det
Tavon Wilson,WilsTa00,defense,DET,0,3,3,100.0%,22,7.3,7.3,0,97.2,4.3,13,9,3,0,0,0,0,6,0,0.0%,201912150det
Rashaan Melvin,MelvRa00,defense,DET,0,6,3,50.0%,59,19.7,9.8,1,124.3,13.7,58,1,1,0,0,0,0,7,0,0.0%,201912150det
Jahlani Tavai,TavaJa00,defense,DET,1,4,2,50.0%,27,13.5,6.8,0,32.3,1.3,4,23,8,0,1,0,1,5,0,0.0%,201912150det
Justin Coleman,ColeJu01,defense,DET,0,4,2,50.0%,13,6.5,3.3,0,57.3,19,1,12,1,0,0,0,0,1,0,0.0%,201912150det
Will Harris,HarrWi02,defense,DET,0,2,1,50.0%,33,33,16.5,1,135.4,20.5,33,0,0,0,0,0,0,3,0,0.0%,201912150det
Trey Flowers,FlowTr00,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,3,3,0,0.0%,201912150det
Romeo Okwara,OkwaRo01,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,3,0,0.0%,201912150det
Devon Kennard,KennDe00,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,1,4,0,0.0%,201912150det
