player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Terry McLaurin,McLaTe00,receiving,WAS,6,4,93,0,4,49,12.3,44,11,13.8,0,NA,0,0,0,109.7,202201090nyg
Jaret Patterson,PattJa01,receiving,WAS,2,2,14,0,NA,5,2.5,9,4.5,2.5,0,NA,0,0,0,95.8,202201090nyg
John Bates,BateJo00,receiving,WAS,2,1,5,0,NA,4,4,1,1,8,0,NA,0,0,0,56.2,202201090nyg
Antonio Gibson,GibsAn00,receiving,WAS,3,1,5,0,0,0,0,5,5,8.3,0,NA,0,0,0,42.4,202201090nyg
Adam Humphries,HumpAd00,receiving,WAS,2,1,3,0,NA,3,3,0,0,7,0,NA,0,0,0,56.2,202201090nyg
DeAndre Carter,CartDe02,receiving,WAS,1,0,0,0,0,0,NA,0,NA,-4,0,NA,0,0,0,39.6,202201090nyg
Cam Sims,SimsCa00,receiving,WAS,1,0,0,0,NA,0,NA,0,NA,5,0,NA,0,0,0,39.6,202201090nyg
Kyle Rudolph,RudoKy00,receiving,NYG,6,4,17,0,NA,3,0.8,14,3.5,5,0,NA,0,0,0,70.1,202201090nyg
Saquon Barkley,BarkSa00,receiving,NYG,4,3,19,0,1,1,0.3,18,6,6.3,0,NA,0,0,0,84.4,202201090nyg
Kenny Golladay,GollKe00,receiving,NYG,5,3,22,0,1,14,4.7,8,2.7,14.8,0,NA,0,0,0,70.4,202201090nyg
Devontae Booker,BookDe00,receiving,NYG,2,2,12,0,1,-7,-3.5,19,9.5,-3.5,0,NA,0,0,0,91.7,202201090nyg
Darius Slayton,SlayDa01,receiving,NYG,3,2,29,1,1,27,13.5,2,1,12.3,0,NA,0,0,0,137.5,202201090nyg
Evan Engram,EngrEv00,receiving,NYG,5,1,4,0,NA,2,2,2,2,1.2,0,NA,1,20,1,0,202201090nyg
Elijhaa Penny,PennEl00,receiving,NYG,2,0,0,0,NA,0,NA,0,NA,1.5,0,NA,0,0,0,39.6,202201090nyg
David Sills,SillDa01,receiving,NYG,3,0,0,0,NA,0,NA,0,NA,11.3,0,NA,0,0,1,0,202201090nyg
