player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Ryan Tannehill,TannRy00,passing,TEN,23,37,321,13,34.2,363,9.8,233,10.1,6.3,88,3.8,0,0.0%,5,15.2%,1,14,4,6,11,28.2%,1,10,202009270min
Kirk Cousins,CousKi00,passing,MIN,16,27,251,11,37.9,237,8.8,130,8.1,4.8,121,7.6,0,0.0%,3,12.0%,2,13,5,9,16,53.3%,1,14,202009270min
