player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Drew Lock,LockDr00,passing,DEN,10,24,189,7,26.9,391,16.3,139,13.9,5.8,50,5,1,4.2%,10,41.7%,2,16,1,2,5,18.5%,1,3,202010180nwe
Cam Newton,NewtCa00,passing,NWE,17,25,157,7,24.1,149,6,61,3.6,2.4,96,5.6,0,0.0%,6,24.0%,4,14,1,4,9,28.1%,3,17.3,202010180nwe
Julian Edelman,EdelJu00,passing,NWE,2,2,38,2,100,-2,-1,-2,-1,-1,40,20,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,NA,202010180nwe
