player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Geoff Swaim,SwaiGe00,receiving,DAL,7,5,47,0,1,25,5,22,4.4,4.6,0,NA,0,0,0,89.6,201809230sea
Tavon Austin,AustTa00,receiving,DAL,3,3,2,1,1,-3,-1,5,1.7,-1,0,NA,0,0,0,118.7,201809230sea
Cole Beasley,BeasCo00,receiving,DAL,5,3,46,0,3,30,10,16,5.3,9.6,0,NA,0,0,0,90.4,201809230sea
Ezekiel Elliott,ElliEz00,receiving,DAL,8,3,11,0,0,-15,-5,26,8.7,1.1,0,NA,1,12.5,0,45.8,201809230sea
Allen Hurns,HurnAl01,receiving,DAL,4,2,22,0,1,15,7.5,7,3.5,8.8,0,NA,1,25,0,66.7,201809230sea
Deonte Thompson,ThomDe04,receiving,DAL,2,2,23,0,1,20,10,3,1.5,10,0,NA,0,0,0,114.6,201809230sea
Michael Gallup,GallMi00,receiving,DAL,4,1,17,0,1,9,9,8,8,10.3,0,NA,1,25,1,5.2,201809230sea
Blake Jarwin,JarwBl00,receiving,DAL,1,0,0,0,NA,0,NA,0,NA,4,0,NA,0,0,1,0,201809230sea
Tyler Lockett,LockTy00,receiving,SEA,6,4,77,1,4,51,12.8,26,6.5,12.5,0,NA,0,0,0,149.3,201809230sea
Nick Vannett,VannNi00,receiving,SEA,5,4,27,0,2,18,4.5,9,2.3,9.6,0,NA,0,0,0,89.2,201809230sea
Jaron Brown,BrowJa03,receiving,SEA,2,2,25,1,1,20,10,5,2.5,10,0,NA,0,0,0,158.3,201809230sea
Chris Carson,CarsCh00,receiving,SEA,2,2,22,0,1,-2,-1,24,12,-1,0,NA,0,0,0,112.5,201809230sea
Brandon Marshall,MarsBr00,receiving,SEA,6,2,30,0,1,18,9,12,6,11.2,0,NA,2,33.3,0,50.7,201809230sea
Mike Davis,DaviMi01,receiving,SEA,1,1,7,0,1,1,1,6,6,1,0,NA,0,0,0,95.8,201809230sea
Will Dissly,DissWi00,receiving,SEA,3,1,4,0,NA,2,2,2,2,1.7,0,NA,0,0,0,42.4,201809230sea
