player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Mark Andrews,AndrMa00,receiving,BAL,2,2,83,1,2,39,19.5,44,22,19.5,1,2,0,0,0,158.3,201812220sdg
Nick Boyle,BoylNi00,receiving,BAL,2,2,15,0,NA,4,2,11,5.5,2,0,NA,0,0,0,97.9,201812220sdg
John Brown,BrowJo02,receiving,BAL,6,2,27,0,2,17,8.5,10,5,16,0,NA,0,0,0,48.6,201812220sdg
Kenneth Dixon,DixoKe00,receiving,BAL,3,2,20,0,1,-2,-1,22,11,-1.7,1,2,0,0,0,85.4,201812220sdg
Chris Moore,MoorCh00,receiving,BAL,1,1,8,0,NA,2,2,6,6,2,0,NA,0,0,0,100,201812220sdg
Michael Crabtree,CrabMi00,receiving,BAL,4,1,20,0,1,18,18,2,2,9.8,0,NA,0,0,0,47.9,201812220sdg
Gus Edwards,EdwaGu00,receiving,BAL,1,1,13,0,1,0,0,13,13,0,0,NA,0,0,0,118.7,201812220sdg
Hayden Hurst,HursHa00,receiving,BAL,2,1,18,0,1,7,7,11,11,6,0,NA,0,0,0,81.2,201812220sdg
Ty Montgomery,MontTy01,receiving,BAL,1,0,0,0,NA,0,NA,0,NA,1,0,NA,0,0,0,39.6,201812220sdg
Justin Jackson,JackJu01,receiving,LAC,10,7,47,0,1,-2,-0.3,49,7,-1.4,1,7,1,10,0,80,201812220sdg
Keenan Allen,AlleKe00,receiving,LAC,8,5,58,0,3,50,10,8,1.6,8.3,0,NA,0,0,0,84.4,201812220sdg
Antonio Gates,GateAn00,receiving,LAC,5,3,21,0,1,15,5,6,2,5.6,0,NA,0,0,0,69.6,201812220sdg
Melvin Gordon,GordMe00,receiving,LAC,3,3,13,0,1,-4,-1.3,17,5.7,-1.3,1,3,0,0,0,84.7,201812220sdg
Virgil Green,GreeVi00,receiving,LAC,2,2,12,0,1,7,3.5,5,2.5,3.5,0,NA,0,0,0,91.7,201812220sdg
Travis Benjamin,BenjTr00,receiving,LAC,3,1,11,0,1,-4,-4,15,15,21,0,NA,0,0,1,5.6,201812220sdg
Mike Williams,WillMi07,receiving,LAC,3,1,7,0,1,3,3,4,4,21,0,NA,0,0,1,2.8,201812220sdg
Tyrell Williams,WillTy00,receiving,LAC,2,1,12,0,1,0,0,12,12,6.5,0,NA,0,0,0,68.7,201812220sdg
