player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Josh Allen,AlleJo02,passing,BUF,27,37,329,14,35.9,298,8.1,194,7.2,5.2,135,5,1,2.7%,6,16.2%,2,9,2,0,4,9.8%,2,7.5,202201230kan
Patrick Mahomes,MahoPa00,passing,KAN,33,44,378,21,45.7,226,5.1,151,4.6,3.4,227,6.9,3,7.1%,6,14.3%,2,5,0,3,5,9.4%,7,9.9,202201230kan
