player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Jimmy Garoppolo,GaroJi00,passing,SFO,17,25,296,13,52,191,7.6,96,5.6,3.8,200,11.8,1,4.0%,6,24.0%,0,7,0,2,2,7.4%,2,5,201909150cin
Dante Pettis,PettDa00,passing,SFO,1,1,16,1,100,-4,-4,-4,-4,-4,20,20,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,201909150cin
Andy Dalton,DaltAn00,passing,CIN,26,42,311,11,23.9,315,7.5,121,4.7,2.9,190,7.3,2,4.8%,7,16.7%,4,4,5,2,11,23.9%,0,NA,201909150cin
