player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Nick Mullens,MullNi00,passing,SFO,24,38,247,14,35,219,5.8,126,5.3,3.3,121,5,0,0.0%,8,21.1%,2,18,4,6,12,29.3%,1,3,202011150nor
C.J. Beathard,BeatC.00,passing,SFO,0,1,0,NA,NA,45,45,0,NA,0,0,NA,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,202011150nor
Drew Brees,BreeDr00,passing,NOR,8,13,76,4,30.8,52,4,9,1.1,0.7,67,8.4,0,0.0%,3,23.1%,0,3,0,1,1,7.7%,0,NA,202011150nor
Jameis Winston,WinsJa00,passing,NOR,6,10,63,4,33.3,51,5.1,14,2.3,1.4,49,8.2,0,0.0%,3,30.0%,2,4,1,1,4,30.8%,1,3,202011150nor
