player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Johnathan Joseph,JoseJo20,defense,HOU,0,15,11,73.3%,188,17.1,12.5,0,115.3,11.3,132,56,0,0,0,0,0,8,2,20.0%,201809300clt
Tyrann Mathieu,MathTy00,defense,HOU,0,11,8,72.7%,70,8.8,6.4,3,128.8,9,50,20,0,0,0,0,0,7,2,22.2%,201809300clt
Shareece Wright,WrigSh00,defense,HOU,0,12,8,66.7%,83,10.4,6.9,1,114.2,6.7,52,31,0,0,0,0,0,4,3,42.9%,201809300clt
Zach Cunningham,CunnZa00,defense,HOU,0,9,6,66.7%,41,6.8,4.6,1,113.7,7.9,22,19,3,0,0,0,0,7,2,22.2%,201809300clt
Aaron Colvin,ColvAa00,defense,HOU,0,7,5,71.4%,43,8.6,6.1,0,87.2,3.3,6,37,2,0,0,0,0,4,0,0.0%,201809300clt
Justin Reid,ReidJu00,defense,HOU,0,5,2,40.0%,31,15.5,6.2,0,61.2,16.6,31,0,0,0,0,0,0,5,0,0.0%,201809300clt
Benardrick McKinney,McKiBe00,defense,HOU,0,3,2,66.7%,12,6,4,0,74.3,2.7,11,1,8,0,0,0,0,5,0,0.0%,201809300clt
Kareem Jackson,JackKa99,defense,HOU,0,3,2,66.7%,22,11,7.3,1,127.8,13,11,11,2,0,0,0,0,4,1,20.0%,201809300clt
Duke Ejiofor,EjioDu00,defense,HOU,0,1,1,100.0%,4,4,4,0,83.3,1,1,3,26,0,1,0,1,2,0,0.0%,201809300clt
Jadeveon Clowney,ClowJa00,defense,HOU,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,2,5,4,0,0.0%,201809300clt
J.J. Watt,WattJ.00,defense,HOU,0,1,0,0.0%,NA,NA,0,NA,39.6,-5,NA,NA,0,1,1,2,4,4,0,0.0%,201809300clt
Whitney Mercilus,MercWh00,defense,HOU,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,3,0,4,1,0,0.0%,201809300clt
Brennan Scarlett,ScarBr00,defense,HOU,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,1,0,0.0%,201809300clt
Darius Leonard,LeonDa00,defense,IND,0,7,5,71.4%,60,12,8.6,0,97.3,5.9,27,33,3,0,0,1,1,13,0,0.0%,201809300clt
Pierre Desir,DesiPi00,defense,IND,1,10,5,50.0%,79,15.8,7.9,0,37.1,10.5,59,20,0,0,0,0,0,5,0,0.0%,201809300clt
Clayton Geathers,GeatCl00,defense,IND,0,7,4,57.1%,50,12.5,7.1,0,79.5,7.9,33,17,0,0,0,0,0,7,0,0.0%,201809300clt
Nate Hairston,HairNa00,defense,IND,0,5,4,80.0%,53,13.3,10.6,0,110.8,9.8,46,7,1,0,0,0,0,4,1,20.0%,201809300clt
Matthias Farley,FarlMa00,defense,IND,0,6,4,66.7%,60,15,10,0,99.3,3.5,33,27,2,0,0,0,0,8,2,20.0%,201809300clt
Kenny Moore,MoorKe03,defense,IND,0,3,3,100.0%,31,10.3,10.3,0,109.7,7.7,23,8,4,0,0,0,0,3,0,0.0%,201809300clt
Anthony Walker,WalkAn01,defense,IND,0,2,2,100.0%,22,11,11,1,152.1,3.5,7,15,2,0,0,1,1,10,2,16.7%,201809300clt
Malik Hooker,HookMa00,defense,IND,0,2,2,100.0%,24,12,12,0,116.7,5,10,14,0,0,0,0,0,2,1,33.3%,201809300clt
Jabaal Sheard,SheaJa00,defense,IND,0,1,1,100.0%,6,6,6,0,91.7,-5,-5,11,0,4,1,0.5,6,5,0,0.0%,201809300clt
Denico Autry,AutrDe00,defense,IND,0,1,1,100.0%,12,12,12,0,116.7,-2,-2,14,0,2,0,2,4,9,1,10.0%,201809300clt
Christopher Milton,MiltCh00,defense,IND,0,1,1,100.0%,5,5,5,1,127.1,5,5,0,0,0,0,0,0,2,0,0.0%,201809300clt
Jihad Ward,WardJi02,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2,1,0,0.0%,201809300clt
Kemoko Turay,TuraKe00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0.5,2,1,0,0.0%,201809300clt
Margus Hunt,HuntMa00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,3,0,0.0%,201809300clt
Al Woods,WoodAl99,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,5,0,0.0%,201809300clt
