player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Trevor Lawrence,LawrTr00,passing,JAX,24,40,221,9,20.9,336,8.4,119,5,3,102,4.3,1,2.7%,4,10.8%,3,10,9,3,15,34.1%,1,2,202112120oti
Ryan Tannehill,TannRy00,passing,TEN,20,31,191,10,28.6,147,4.7,72,3.6,2.3,119,6,2,6.7%,8,26.7%,4,10,5,6,15,39.5%,3,9,202112120oti
