player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Tyler Boyd,BoydTy00,receiving,CIN,11,9,85,0,4,50,5.6,35,3.9,7.6,0,NA,0,0,0,98.9,202011220was
Giovani Bernard,BernGi00,receiving,CIN,5,4,37,0,2,8,2,29,7.3,1.8,0,NA,1,20,0,97.5,202011220was
A.J. Green,GreeA.00,receiving,CIN,9,4,41,1,3,33,8.3,8,2,10.9,0,NA,0,0,0,95.1,202011220was
Tee Higgins,HiggTe00,receiving,CIN,10,3,26,0,2,21,7,5,1.7,17.8,0,NA,1,10,1,0,202011220was
Drew Sample,SampDr00,receiving,CIN,4,2,29,0,1,27,13.5,2,1,7.5,0,NA,1,25,0,74,202011220was
Alex Erickson,EricAl01,receiving,CIN,1,1,8,0,NA,1,1,7,7,1,0,NA,0,0,0,100,202011220was
Samaje Perine,PeriSa00,receiving,CIN,2,1,2,0,0,-1,-1,3,3,0.5,0,NA,0,0,0,56.2,202011220was
Auden Tate,TateAu00,receiving,CIN,2,1,5,0,NA,5,5,0,0,10,0,NA,0,0,0,56.2,202011220was
Terry McLaurin,McLaTe00,receiving,WAS,7,5,84,0,3,61,12.2,23,4.6,14.4,0,NA,0,0,0,111.6,202011220was
J.D. McKissic,McKiJ.00,receiving,WAS,4,3,26,0,2,-5,-1.7,31,10.3,-0.8,0,NA,0,0,0,91.7,202011220was
Steven Sims,SimsSt00,receiving,WAS,3,3,13,1,2,11,3.7,2,0.7,3.7,0,NA,0,0,0,124.3,202011220was
Cam Sims,SimsCa00,receiving,WAS,2,2,20,0,1,4,2,16,8,2,0,NA,0,0,0,108.3,202011220was
Logan Thomas,ThomLo00,receiving,WAS,5,2,6,0,0,0,0,6,3,4.4,0,NA,1,20,1,8.3,202011220was
Antonio Gibson,GibsAn00,receiving,WAS,2,1,10,0,1,-2,-2,12,12,2,1,1,0,0,0,64.6,202011220was
Isaiah Wright,WrigIs01,receiving,WAS,1,1,7,0,NA,0,0,7,7,0,0,NA,0,0,0,95.8,202011220was
