player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Alex Smith,SmitAl03,passing,WAS,19,26,149,5,17.2,92,3.5,67,3.5,2.6,82,4.3,1,4.3%,0,0.0%,3,9,3,3,9,30.0%,1,3,202011260dal
Logan Thomas,ThomLo00,passing,WAS,1,1,28,1,100,28,28,28,28,28,0,0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,202011260dal
Andy Dalton,DaltAn00,passing,DAL,25,35,215,6,15.8,209,6,143,5.7,4.1,72,2.9,2,5.9%,4,11.8%,3,17,0,2,5,12.5%,2,7.5,202011260dal
