player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Jared Goff,GoffJa00,passing,LAR,35,61,355,19,30.2,365,6,155,4.4,2.5,200,5.7,4,6.9%,7,12.1%,2,30,1,9,12,19.0%,0,NA,202011010mia
Tua Tagovailoa,TagoTu00,passing,MIA,12,22,93,5,21.7,118,5.4,46,3.8,2.1,47,3.9,3,13.6%,4,18.2%,1,8,0,2,3,12.5%,1,2,202011010mia
