player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Zach Cunningham,CunnZa00,defense,HOU,0,6,6,100.0%,64,10.7,10.7,0,111.1,0.7,4,60,1,0,0,0,0,7,2,22.2%,202009100kan
Vernon Hargreaves III,HargVe00,defense,HOU,0,6,5,83.3%,43,8.6,7.2,1,136.1,3.3,14,29,0,0,0,0,0,4,1,20.0%,202009100kan
Bradley Roby,RobyBr00,defense,HOU,0,6,5,83.3%,33,6.6,5.5,1,129.2,7.2,19,14,0,0,0,0,0,6,0,0.0%,202009100kan
John Reid,ReidJo00,defense,HOU,0,4,3,75.0%,33,11,8.3,0,99,11.5,22,11,2,1,0,0,1,7,0,0.0%,202009100kan
A.J. Moore,MoorA.00,defense,HOU,0,4,3,75.0%,27,9,6.8,1,132.3,4.8,19,8,2,0,0,0,0,1,0,0.0%,202009100kan
Lonnie Johnson Jr.,JohnLo01,defense,HOU,0,2,1,50.0%,19,19,9.5,0,83.3,9.5,14,5,0,0,0,0,0,2,0,0.0%,202009100kan
Eric Murray,MurrEr00,defense,HOU,0,1,1,100.0%,5,5,5,0,87.5,0,0,5,1,0,0,0,0,7,0,0.0%,202009100kan
Justin Reid,ReidJu00,defense,HOU,0,4,1,25.0%,2,2,0.5,0,39.6,10.3,0,2,4,0,0,0,0,5,1,16.7%,202009100kan
J.J. Watt,WattJ.00,defense,HOU,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,4,0,0.0%,202009100kan
Jacob Martin,MartJa02,defense,HOU,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0.0%,202009100kan
Brennan Scarlett,ScarBr00,defense,HOU,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,2,0,0.0%,202009100kan
Benardrick McKinney,McKiBe00,defense,HOU,0,1,0,0.0%,NA,NA,0,NA,39.6,-7,NA,NA,4,0,0,0,0,7,0,0.0%,202009100kan
Antonio Hamilton,HamiAn01,defense,KAN,0,4,4,100.0%,52,13,13,0,118.7,8.8,35,17,3,0,0,0,0,3,1,25.0%,202009100kan
Tyrann Mathieu,MathTy00,defense,KAN,0,6,3,50.0%,25,8.3,4.2,0,61.1,7.7,4,21,4,0,1,0,1,8,0,0.0%,202009100kan
Daniel Sorensen,SoreDa01,defense,KAN,0,4,3,75.0%,38,12.7,9.5,0,104.2,8.3,13,25,7,0,0,0,0,2,1,33.3%,202009100kan
Rashad Fenton,FentRa00,defense,KAN,0,3,3,100.0%,48,16,16,0,118.7,7,21,27,0,0,0,0,0,2,0,0.0%,202009100kan
Charvarius Ward,WardCh01,defense,KAN,0,2,2,100.0%,26,13,13,0,118.7,6.5,13,13,0,0,0,0,0,1,0,0.0%,202009100kan
Anthony Hitchens,HitcAn00,defense,KAN,0,2,2,100.0%,17,8.5,8.5,0,102.1,1.5,3,14,1,0,0,0,0,8,1,11.1%,202009100kan
L'Jarius Sneed,SneeLJ00,defense,KAN,1,7,2,28.6%,19,9.5,2.7,0,0,15.4,19,0,0,0,0,0,0,3,1,25.0%,202009100kan
Damien Wilson,WilsDa02,defense,KAN,0,1,1,100.0%,12,12,12,0,116.7,6,6,6,0,0,0,0,0,2,0,0.0%,202009100kan
Chris Jones,JoneCh09,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,1.5,7,4,1,20.0%,202009100kan
Frank Clark,ClarFr01,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,4,3,0,0.0%,202009100kan
Michael Danna,DannMi00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,3,0,0.0%,202009100kan
Alex Okafor,OkafAl00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0.5,2,1,0,0.0%,202009100kan
Tanoh Kpassagnon,KpasTa00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA,202009100kan
Dorian O'Daniel,ODanDo00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,4,0,0.0%,202009100kan
Derrick Nnadi,NnadDe00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,202009100kan
Juan Thornhill,ThorJu00,defense,KAN,0,1,0,0.0%,NA,NA,0,NA,39.6,9,NA,NA,0,0,0,0,0,1,0,0.0%,202009100kan
Tedric Thompson,ThomTe00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,2,1,33.3%,202009100kan
