player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
DeAndre Hopkins,HopkDe00,receiving,HOU,9,5,23,0,1,12,2.4,11,2.2,3.9,0,NA,0,0,0,60.9,201912210tam
Kenny Stills,StilKe00,receiving,HOU,9,5,57,0,2,39,7.8,18,3.6,10.9,0,NA,0,0,1,35.2,201912210tam
Darren Fells,FellDa01,receiving,HOU,3,3,27,0,2,10,3.3,17,5.7,3.3,0,NA,0,0,0,104.2,201912210tam
DeAndre Carter,CartDe02,receiving,HOU,2,2,44,0,1,40,20,4,2,20,0,NA,0,0,0,118.7,201912210tam
Will Fuller,FullWi01,receiving,HOU,2,2,11,0,NA,10,5,1,0.5,5,0,NA,0,0,0,89.6,201912210tam
Carlos Hyde,HydeCa00,receiving,HOU,1,1,10,0,1,3,3,7,7,3,0,NA,0,0,0,108.3,201912210tam
Duke Johnson,JohnDu00,receiving,HOU,4,1,12,0,NA,-3,-3,15,15,1,0,NA,0,0,0,39.6,201912210tam
Jordan Akins,AkinJo00,receiving,HOU,2,0,0,0,NA,0,NA,0,NA,7.5,0,NA,1,50,0,39.6,201912210tam
Breshad Perriman,PerrBr02,receiving,TAM,12,7,102,0,4,84,12,18,2.6,16.8,1,7,0,0,1,51.4,201912210tam
Justin Watson,WatsJu01,receiving,TAM,10,5,43,1,3,35,7,8,1.6,16.1,0,NA,0,0,1,55.4,201912210tam
O.J. Howard,HowaO.00,receiving,TAM,7,3,46,0,2,44,14.7,2,0.7,18.6,0,NA,1,14.3,0,65.2,201912210tam
Ronald Jones II,JoneRo01,receiving,TAM,4,3,32,0,1,11,3.7,21,7,2.8,1,3,0,0,0,97.9,201912210tam
Dare Ogunbowale,OgunDa00,receiving,TAM,5,3,34,0,2,10,3.3,24,8,3,0,NA,0,0,1,40.8,201912210tam
Cameron Brate,BratCa00,receiving,TAM,5,2,17,0,1,7,3.5,10,5,3.8,0,NA,1,20,0,49.6,201912210tam
Ishmael Hyman,HymaIs00,receiving,TAM,3,1,31,0,1,31,31,0,0,18.7,0,NA,1,33.3,1,33.3,201912210tam
Codey McElroy,McElCo00,receiving,TAM,1,1,30,0,1,30,30,0,0,30,0,NA,0,0,0,118.7,201912210tam
