player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Justin Herbert,HerbJu00,passing,LAC,34,64,383,20,29.9,629,9.8,258,7.6,4,125,3.7,4,6.3%,13,20.3%,3,5,1,6,10,14.7%,1,2,202201090rai
Derek Carr,CarrDe02,passing,LVR,20,36,186,10,25.6,280,7.8,88,4.4,2.4,98,4.9,1,3.1%,8,25.0%,3,10,0,3,6,15.4%,0,NA,202201090rai
Marcus Mariota,MariMa01,passing,LVR,1,1,4,0,0,-4,-4,-4,-4,-4,8,8,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,202201090rai
