player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Kirk Cousins,CousKi00,passing,MIN,23,32,220,15,45.5,188,5.9,73,3.2,2.3,147,6.4,0,0.0%,5,16.1%,1,10,1,4,6,17.6%,1,5,201911100dal
Dak Prescott,PresDa01,passing,DAL,28,46,397,22,46.8,567,12.3,299,10.7,6.5,98,3.5,1,2.2%,8,17.8%,1,16,4,4,9,19.1%,0,NA,201911100dal
Randall Cobb,CobbRa00,passing,DAL,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0.0%,0,0.0%,0,0,1,0,1,100.0%,0,NA,201911100dal
