player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Nick Foles,FoleNi00,passing,PHI,35,48,334,14,27.5,323,6.7,158,4.5,3.3,176,5,1,2.2%,4,8.9%,3,8,5,9,17,32.7%,1,4,201809160tam
Ryan Fitzpatrick,FitzRy00,passing,TAM,27,33,402,17,48.6,318,9.6,243,9,7.4,159,5.9,1,3.2%,2,6.5%,2,7,2,6,10,28.6%,0,NA,201809160tam
