player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Colt McCoy,McCoCo00,passing,ARI,35,44,328,21,45.7,201,4.6,163,4.7,3.7,165,4.7,4,9.1%,3,6.8%,2,16,4,3,9,19.1%,1,3,202111210sea
Russell Wilson,WilsRu00,passing,SEA,14,26,207,9,30,282,10.8,137,9.8,5.3,70,5,4,16.0%,3,12.0%,4,12,1,2,7,23.3%,0,NA,202111210sea
