player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Carson Wentz,WentCa00,passing,IND,11,20,106,6,30,123,6.2,48,4.4,2.4,58,5.3,2,10.0%,5,25.0%,0,8,3,3,6,28.6%,1,18,202111210buf
Josh Allen,AlleJo02,passing,BUF,21,35,209,12,33.3,253,7.2,112,5.3,3.2,97,4.6,4,11.8%,4,11.8%,1,6,1,2,4,10.8%,1,8,202111210buf
Mitchell Trubisky,TrubMi00,passing,BUF,3,5,19,1,20,26,5.2,11,3.7,2.2,8,2.7,1,20.0%,1,20.0%,0,0,0,0,0,0.0%,0,NA,202111210buf
