player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Nick Mullens,MullNi00,passing,SFO,21,36,219,12,31.6,254,7.1,127,6,3.5,92,4.4,1,2.9%,7,20.0%,2,12,3,5,10,25.6%,1,7,202012200dal
C.J. Beathard,BeatC.00,passing,SFO,5,7,100,3,42.9,80,11.4,72,14.4,10.3,28,5.6,1,14.3%,0,0.0%,0,1,0,0,0,0.0%,0,NA,202012200dal
Andy Dalton,DaltAn00,passing,DAL,19,33,209,12,34.3,214,6.5,81,4.3,2.5,128,6.7,1,3.2%,7,22.6%,2,16,3,1,6,16.2%,2,4,202012200dal
Cedrick Wilson Jr.,WilsCe01,passing,DAL,1,1,12,NA,NA,-8,-8,-8,-8,-8,20,20,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,202012200dal
