player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
D'Andre Swift,SwifDA00,rushing,DET,33,130,5,44,1.3,86,2.6,4,8.3,202111140pit
Jermar Jefferson,JeffJe00,rushing,DET,3,41,2,31,10.3,10,3.3,0,NA,202111140pit
Godwin Igwebuike,IgweGo00,rushing,DET,2,56,2,17,8.5,39,19.5,1,2,202111140pit
Jason Cabinda,CabiJa00,rushing,DET,1,2,1,0,0,2,2,0,NA,202111140pit
Najee Harris,HarrNa00,rushing,PIT,26,105,5,37,1.4,68,2.6,0,NA,202111140pit
Mason Rudolph,RudoMa00,rushing,PIT,4,36,2,8,2,28,7,0,NA,202111140pit
Benny Snell Jr.,SnelBe00,rushing,PIT,1,4,NA,1,1,3,3,0,NA,202111140pit
