player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Austin Ekeler,EkelAu00,receiving,LAC,4,4,14,0,1,-13,-3.3,27,6.8,-3.3,1,4,0,0,0,81.2,201901060rav
Antonio Gates,GateAn00,receiving,LAC,4,4,35,0,3,28,7,7,1.8,7,0,NA,0,0,0,103.1,201901060rav
Keenan Allen,AlleKe00,receiving,LAC,6,4,37,0,2,23,5.8,14,3.5,8.7,0,NA,1,16.7,0,83.3,201901060rav
Travis Benjamin,BenjTr00,receiving,LAC,3,3,11,0,NA,-14,-4.7,25,8.3,-4.7,0,NA,0,0,0,81.9,201901060rav
Tyrell Williams,WillTy00,receiving,LAC,4,2,9,0,NA,7,3.5,2,1,11,0,NA,0,0,0,56.2,201901060rav
Mike Williams,WillMi07,receiving,LAC,5,2,42,0,2,37,18.5,5,2.5,15.8,0,NA,0,0,0,70.4,201901060rav
Melvin Gordon,GordMe00,receiving,LAC,1,1,3,0,0,-3,-3,6,6,-3,0,NA,0,0,0,79.2,201901060rav
Derek Watt,WattDe00,receiving,LAC,1,1,1,0,NA,1,1,0,0,1,0,NA,0,0,0,79.2,201901060rav
Virgil Green,GreeVi00,receiving,LAC,1,1,8,0,NA,4,4,4,4,4,0,NA,0,0,0,100,201901060rav
Kenneth Dixon,DixoKe00,receiving,BAL,3,3,53,0,2,9,3,44,14.7,3,1,3,0,0,0,118.7,201901060rav
Willie Snead,SneaWi00,receiving,BAL,6,3,50,0,2,27,9,23,7.7,10.3,0,NA,0,0,0,78.5,201901060rav
Mark Andrews,AndrMa00,receiving,BAL,7,3,31,0,1,21,7,10,3.3,8.1,0,NA,0,0,0,56.2,201901060rav
Michael Crabtree,CrabMi00,receiving,BAL,4,2,38,2,2,37,18.5,1,0.5,19.8,0,NA,0,0,0,122.9,201901060rav
John Brown,BrowJo02,receiving,BAL,3,2,14,0,NA,8,4,6,3,6.3,0,NA,0,0,0,77.1,201901060rav
Maxx Williams,WillMa04,receiving,BAL,1,1,8,0,NA,-3,-3,11,11,-3,0,NA,0,0,0,100,201901060rav
Hayden Hurst,HursHa00,receiving,BAL,1,0,0,0,NA,0,NA,0,NA,12,0,NA,0,0,0,39.6,201901060rav
Chris Moore,MoorCh00,receiving,BAL,1,0,0,0,NA,0,NA,0,NA,15,0,NA,0,0,1,0,201901060rav
