player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Derek Carr,CarrDe02,passing,LVR,33,45,263,13,26.5,193,4.3,74,2.2,1.6,189,5.7,5,11.6%,4,9.3%,4,11,3,5,12,24.5%,0,NA,202112120kan
Patrick Mahomes,MahoPa00,passing,KAN,20,24,258,11,40.7,142,5.9,115,5.8,4.8,143,7.2,0,0.0%,1,4.5%,3,2,1,1,5,16.7%,3,6.7,202112120kan
