player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Aaron Colvin,ColvAa00,defense,HOU,0,8,7,87.5%,106,15.1,13.3,1,158.3,10.6,85,21,0,0,0,0,0,5,1,16.7%,201909090nor
Justin Reid,ReidJu00,defense,HOU,0,5,5,100.0%,42,8.4,8.4,1,141.2,7.4,37,5,1,0,0,0,0,9,1,10.0%,201909090nor
Zach Cunningham,CunnZa00,defense,HOU,0,5,4,80.0%,67,16.8,13.4,0,118.7,4.8,7,60,2,0,0,0,0,5,1,16.7%,201909090nor
Bradley Roby,RobyBr00,defense,HOU,0,5,4,80.0%,44,11,8.8,0,103.3,10.2,40,4,0,0,0,0,0,9,2,18.2%,201909090nor
Tashaun Gipson,GipsTa00,defense,HOU,0,4,4,100.0%,82,20.5,20.5,0,118.7,13.8,55,27,0,0,0,0,0,3,0,0.0%,201909090nor
Johnathan Joseph,JoseJo20,defense,HOU,0,5,4,80.0%,24,6,4.8,0,86.7,4,15,9,0,0,0,0,0,8,1,11.1%,201909090nor
Jahleel Addae,AddaJa00,defense,HOU,0,4,3,75.0%,4,1.3,1,0,77.1,4.3,4,0,0,0,0,0,0,2,0,0.0%,201909090nor
Benardrick McKinney,McKiBe00,defense,HOU,0,2,1,50.0%,1,1,0.5,0,56.2,-2.5,-7,8,3,0,0,0,0,6,1,14.3%,201909090nor
Whitney Mercilus,MercWh00,defense,HOU,1,1,0,0.0%,NA,NA,0,NA,0,7,NA,NA,2,1,0,1,2,5,0,0.0%,201909090nor
Jacob Martin,MartJa02,defense,HOU,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0.0%,201909090nor
Carlos Watkins,WatkCa00,defense,HOU,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,1,33.3%,201909090nor
D.J. Reader,ReadD.00,defense,HOU,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0.0%,201909090nor
Angelo Blackson,BlacAn00,defense,HOU,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,2,0,0.0%,201909090nor
Marshon Lattimore,LattMa01,defense,NOR,0,8,5,62.5%,47,9.4,5.9,1,118.2,10.1,43,4,1,0,0,0,0,4,0,0.0%,201909090nor
Demario Davis,DaviDe00,defense,NOR,0,4,3,75.0%,12,4,3,0,77.1,0.3,-1,13,6,2,0,0,2,5,1,16.7%,201909090nor
Eli Apple,ApplEl00,defense,NOR,0,3,3,100.0%,82,27.3,27.3,0,118.7,22.7,68,14,1,0,1,0,1,3,1,25.0%,201909090nor
P.J. Williams,WillP.00,defense,NOR,0,4,3,75.0%,41,13.7,10.3,1,146.9,18.5,28,13,4,0,0,1,1,4,0,0.0%,201909090nor
Vonn Bell,BellVo00,defense,NOR,0,4,2,50.0%,30,15,7.5,0,75,13.5,18,12,2,0,1,0,1,7,0,0.0%,201909090nor
Marcus Williams,WillMa06,defense,NOR,1,3,2,66.7%,29,14.5,9.7,1,97.9,7.7,12,17,0,0,0,0,0,2,0,0.0%,201909090nor
A.J. Klein,KleiAJ00,defense,NOR,0,2,1,50.0%,17,17,8.5,0,79.2,1.5,4,13,7,2,0,0,2,4,1,20.0%,201909090nor
Alex Anzalone,AnzaAl00,defense,NOR,0,1,1,100.0%,10,10,10,0,108.3,6,6,4,1,0,0,1,1,5,0,0.0%,201909090nor
Cameron Jordan,JordCa00,defense,NOR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3,5,1,16.7%,201909090nor
Trey Hendrickson,HendTr00,defense,NOR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,3,3,0,0.0%,201909090nor
Marcus Davenport,DaveMa00,defense,NOR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,2,0,0.0%,201909090nor
Malcom Brown,BrowMa01,defense,NOR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,2,0,0.0%,201909090nor
Shy Tuttle,TuttSh00,defense,NOR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,1,0,0.0%,201909090nor
