player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Tom Brady,BradTo00,passing,TAM,28,39,341,18,45,324,8.3,173,6.2,4.4,168,6,1,2.6%,9,23.1%,1,14,5,6,12,29.3%,1,1,202011150car
Teddy Bridgewater,BridTe00,passing,CAR,18,24,136,6,24,135,5.6,59,3.3,2.5,77,4.3,1,4.2%,3,12.5%,1,10,2,4,7,25.0%,3,5.3,202011150car
Phillip Walker,WalkPh00,passing,CAR,2,4,12,1,20,60,15,10,5,2.5,2,1,0,0.0%,2,50.0%,1,0,0,1,2,40.0%,0,NA,202011150car
